checkpost_report_id,checkpost_name,district_id,district_name,border_corridor,scanned_at,transit_direction,category_id,category_name,volume_band
CHK-2026-00837,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-12-01 22:58:49,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00838,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-04-27 05:11:30,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00839,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-03-12 23:31:26,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00840,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-04-22 05:48:26,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00841,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-12-20 01:24:06,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00842,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-05-02 03:35:00,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00843,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-11-02 19:22:19,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00844,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-09-16 21:52:50,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00845,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-08-07 09:09:23,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00846,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-07-29 15:51:34,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00847,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-10-13 01:54:54,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00848,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-10-07 14:12:32,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00849,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-04-12 07:52:09,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00850,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-07-05 03:18:59,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00851,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2024-11-08 11:11:35,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00852,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2024-12-25 23:37:10,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00853,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-03-11 23:42:42,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00854,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-06-30 18:51:14,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00855,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-01-16 05:08:00,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00856,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-03-13 11:52:54,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00857,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-09-10 20:07:50,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00858,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-02-06 11:56:55,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00859,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-05-15 23:13:21,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00860,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-12-02 16:54:09,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00861,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-06-22 07:34:13,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00862,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-04-03 14:02:00,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00863,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-03-08 21:54:33,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00864,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-03-24 16:01:01,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00865,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-12-05 17:45:00,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00866,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2024-10-14 17:33:45,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00867,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-03-12 16:38:04,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00868,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-10-17 20:06:23,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00869,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-09-30 00:57:35,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00870,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-05-03 11:07:57,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00871,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-11-03 13:17:40,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00872,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-07-07 20:49:00,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00873,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-02-19 08:09:27,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00874,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-04-23 02:09:24,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00875,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-12-07 11:14:05,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00876,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-04-25 03:42:33,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00877,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-04-17 19:45:18,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00878,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-07-16 16:27:55,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00879,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-03-08 19:27:27,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00880,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-01-03 21:15:51,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00881,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-01-29 19:20:57,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00882,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-06-23 20:16:12,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00883,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-07-01 22:54:35,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00884,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-01-27 00:01:47,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00885,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-09-17 10:24:19,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00886,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-06-30 19:02:50,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00887,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-02-17 12:43:11,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00888,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-04-04 02:58:53,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00889,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-02-25 14:56:23,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00890,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-03-03 03:53:15,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00891,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-08-01 08:32:30,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00892,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-02-15 15:31:39,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00893,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-10-18 05:55:43,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00894,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-03-21 15:22:27,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00895,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-10-24 02:20:34,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00896,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-04-21 18:25:16,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00897,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-01-09 13:14:39,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00898,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-03-09 15:55:00,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00899,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-11-27 20:44:22,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00900,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-12-22 06:42:35,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00901,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-04-23 21:53:54,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00902,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-09-27 11:16:50,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00903,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-02-07 17:21:57,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00904,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-03-17 00:33:06,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00905,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-04-17 22:49:11,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00906,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-03-19 18:54:26,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00907,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-09-19 10:33:21,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00908,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-10-30 08:04:35,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00909,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-01-29 08:50:26,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00910,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-08-26 07:40:35,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00911,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2024-10-11 12:26:00,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00912,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-12-03 14:57:17,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00913,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-11-18 10:55:54,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00914,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-12-21 11:23:54,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00915,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-03-09 09:39:45,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00916,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-07-15 13:16:06,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00917,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-06-20 17:01:37,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00918,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2024-12-13 08:46:48,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00919,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-08-03 19:32:48,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00920,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-07-19 16:46:20,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00921,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-06-06 16:19:37,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00922,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-02-06 07:14:22,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00923,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-04-24 07:22:40,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00924,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-09-29 01:39:39,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00925,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-08-16 12:18:17,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00926,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-01-25 14:27:37,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00927,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-01-30 18:30:23,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00928,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-02-19 07:58:31,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00929,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-01-02 21:40:36,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00930,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-12-11 15:36:39,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00931,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-03-06 09:41:32,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00932,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-04-08 07:20:55,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00933,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-02-25 16:23:56,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00934,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-10-04 10:20:03,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00935,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-01-24 15:48:31,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00936,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2024-11-01 07:45:57,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00937,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2024-12-15 13:25:59,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00938,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-06-05 20:38:22,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00939,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-08-08 19:05:28,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00940,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-03-01 02:10:21,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00941,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-02-23 15:22:31,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00942,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-01-26 10:37:35,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00943,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-07-22 00:41:03,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00944,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-11-27 09:32:13,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00945,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-03-22 20:55:33,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00946,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-09-22 19:50:29,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00947,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-10-17 07:50:59,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00948,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-12-14 21:08:01,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00949,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-11-21 03:45:45,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00950,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-03-22 15:37:18,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00951,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-08-06 22:58:57,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00952,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-05-05 23:02:39,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00953,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-11-05 06:39:08,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00954,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-05-02 12:37:20,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00955,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-04-20 06:21:20,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00956,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-06-03 04:18:59,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00957,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-06-19 18:26:28,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00958,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-04-17 19:38:43,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00959,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-01-16 20:19:58,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00960,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-09-20 02:22:39,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00961,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-01-13 01:11:20,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00962,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-04-20 22:29:11,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00963,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-03-07 19:55:54,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00964,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-06-30 06:15:15,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00965,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-05-21 07:16:05,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00966,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-07-11 20:52:14,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00967,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-07-10 23:10:46,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00968,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-04-28 13:44:18,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00969,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-11-23 10:42:50,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00970,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-01-06 00:54:11,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00971,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-10-16 00:29:26,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00972,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-08-14 00:03:08,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00973,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-03-05 00:32:46,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00974,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-06-22 19:45:58,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00975,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-03-11 19:22:07,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_A_BULK
