complaint_id,district_id,district_name,taluk_id,locality_id,locality_name,category_id,category_name,source_id,source_name,reported_at,description_sanitized,verification_status,is_first_time_signal
CMP-2026-00813,28,Pudukkottai,138,413,Pudukkottai East Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2025-01-09 17:19:06,Observation reported near Pudukkottai East Campus Zone sector in Pudukkottai.,UNVERIFIED,0
CMP-2026-00814,13,Thoothukudi,64,190,Thoothukudi West Market,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2026-06-28 23:36:53,Observation reported near Thoothukudi West Market sector in Thoothukudi.,VERIFIED,0
CMP-2026-00815,15,Tenkasi,74,220,Tenkasi West Market,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2026-07-05 19:30:39,Observation reported near Tenkasi West Market sector in Tenkasi.,CORROBORATED,0
CMP-2026-00816,28,Pudukkottai,140,419,Pudukkottai Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,3,State Checkpost Telemetry,2025-08-22 08:51:32,Observation reported near Pudukkottai Central Campus Zone sector in Pudukkottai.,VERIFIED,0
CMP-2026-00817,35,Mayiladuthurai,172,514,Mayiladuthurai South Market,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2025-01-04 02:52:28,Observation reported near Mayiladuthurai South Market sector in Mayiladuthurai.,VERIFIED,0
CMP-2026-00818,35,Mayiladuthurai,171,511,Mayiladuthurai North Market,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2026-05-21 07:50:16,Observation reported near Mayiladuthurai North Market sector in Mayiladuthurai.,NEEDS_VERIFICATION,0
CMP-2026-00819,9,Vellore,43,129,Vellore East Industrial Bypass,1,Commercial Ganja / Cannabis,2,Police FIR & Seizure Register,2026-03-19 11:53:57,Observation reported near Vellore East Industrial Bypass sector in Vellore.,UNVERIFIED,0
CMP-2026-00820,7,Erode,33,99,Erode East Industrial Bypass,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2026-05-30 13:56:48,Observation reported near Erode East Industrial Bypass sector in Erode.,CORROBORATED,0
CMP-2026-00821,36,Ranipet,178,534,Ranipet East Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2,Police FIR & Seizure Register,2026-05-24 17:32:14,Observation reported near Ranipet East Industrial Bypass sector in Ranipet.,NEEDS_VERIFICATION,0
CMP-2026-00822,11,Dindigul,53,157,Dindigul East Market,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2025-11-03 03:27:41,Observation reported near Dindigul East Market sector in Dindigul.,CORROBORATED,0
CMP-2026-00823,17,Chengalpattu,83,248,Chengalpattu East Campus Zone,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2024-10-25 20:53:22,Observation reported near Chengalpattu East Campus Zone sector in Chengalpattu.,NEEDS_VERIFICATION,0
CMP-2026-00824,7,Erode,31,91,Erode North Market,3,Prescription Narcotics / Codeine / Alprazolam,4,State Anti-Drug Helpline 10583,2025-03-19 18:56:17,Observation reported near Erode North Market sector in Erode.,NEEDS_VERIFICATION,0
CMP-2026-00825,3,Madurai,12,34,Madurai South Market,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2026-07-04 22:45:48,Observation reported near Madurai South Market sector in Madurai.,CORROBORATED,0
CMP-2026-00826,27,Perambalur,132,395,Perambalur South Campus Zone,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2026-06-26 01:30:01,Observation reported near Perambalur South Campus Zone sector in Perambalur.,VERIFIED,0
CMP-2026-00827,17,Chengalpattu,85,255,Chengalpattu Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2026-05-22 14:03:39,Observation reported near Chengalpattu Central Industrial Bypass sector in Chengalpattu.,UNVERIFIED,0
CMP-2026-00828,29,Sivaganga,143,429,Sivaganga East Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2025-03-16 07:30:58,Observation reported near Sivaganga East Industrial Bypass sector in Sivaganga.,CORROBORATED,0
CMP-2026-00829,36,Ranipet,177,530,Ranipet South Campus Zone,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2026-04-04 20:45:27,Observation reported near Ranipet South Campus Zone sector in Ranipet.,UNVERIFIED,0
CMP-2026-00830,28,Pudukkottai,140,419,Pudukkottai Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2025-09-13 18:54:50,Observation reported near Pudukkottai Central Campus Zone sector in Pudukkottai.,UNVERIFIED,0
CMP-2026-00831,34,Nagapattinam,169,506,Nagapattinam West Campus Zone,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2026-07-24 08:40:01,Observation reported near Nagapattinam West Campus Zone sector in Nagapattinam.,UNVERIFIED,0
CMP-2026-00832,22,Dharmapuri,106,318,Dharmapuri North Industrial Bypass,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2024-10-06 03:52:57,Observation reported near Dharmapuri North Industrial Bypass sector in Dharmapuri.,UNVERIFIED,0
CMP-2026-00833,22,Dharmapuri,110,328,Dharmapuri Central Market,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2026-06-15 08:15:48,Observation reported near Dharmapuri Central Market sector in Dharmapuri.,UNVERIFIED,0
CMP-2026-00834,25,Karur,123,367,Karur East Market,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2024-11-16 21:22:36,Observation reported near Karur East Market sector in Karur.,CORROBORATED,0
CMP-2026-00835,21,Kallakurichi,102,306,Kallakurichi South Industrial Bypass,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2025-03-02 15:53:35,Observation reported near Kallakurichi South Industrial Bypass sector in Kallakurichi.,VERIFIED,0
CMP-2026-00836,8,Tiruppur,39,117,Tiruppur West Industrial Bypass,6,Unclassified / Suspicious Substance,4,State Anti-Drug Helpline 10583,2025-12-16 16:28:06,Observation reported near Tiruppur West Industrial Bypass sector in Tiruppur.,CORROBORATED,0
CMP-2026-00837,21,Kallakurichi,103,309,Kallakurichi East Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,4,State Anti-Drug Helpline 10583,2026-02-20 18:56:42,Observation reported near Kallakurichi East Industrial Bypass sector in Kallakurichi.,CORROBORATED,0
CMP-2026-00838,19,Cuddalore,91,271,Cuddalore North Market,5,Opioid Analogues / Brown Sugar / Heroin,4,State Anti-Drug Helpline 10583,2026-06-15 03:03:32,Observation reported near Cuddalore North Market sector in Cuddalore.,NEEDS_VERIFICATION,0
CMP-2026-00839,4,Salem,20,59,Salem Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2025-07-15 23:34:00,Observation reported near Salem Central Campus Zone sector in Salem.,UNVERIFIED,0
CMP-2026-00840,36,Ranipet,178,532,Ranipet East Market,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2025-01-16 11:39:18,Observation reported near Ranipet East Market sector in Ranipet.,CORROBORATED,0
CMP-2026-00841,36,Ranipet,178,533,Ranipet East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-11-29 08:37:16,Observation reported near Ranipet East Campus Zone sector in Ranipet.,UNVERIFIED,0
CMP-2026-00842,14,Kanniyakumari,66,197,Kanniyakumari North Campus Zone,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2026-03-31 11:40:51,Observation reported near Kanniyakumari North Campus Zone sector in Kanniyakumari.,CORROBORATED,1
CMP-2026-00843,37,Tirupathur,181,543,Tirupathur North Industrial Bypass,1,Commercial Ganja / Cannabis,4,State Anti-Drug Helpline 10583,2025-03-31 14:05:32,Observation reported near Tirupathur North Industrial Bypass sector in Tirupathur.,NEEDS_VERIFICATION,0
CMP-2026-00844,5,Tiruchirappalli,25,75,Tiruchirappalli Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2025-01-12 18:55:55,Observation reported near Tiruchirappalli Central Industrial Bypass sector in Tiruchirappalli.,NEEDS_VERIFICATION,0
CMP-2026-00845,26,Ariyalur,128,384,Ariyalur East Industrial Bypass,6,Unclassified / Suspicious Substance,3,State Checkpost Telemetry,2026-01-14 05:40:31,Observation reported near Ariyalur East Industrial Bypass sector in Ariyalur.,UNVERIFIED,0
CMP-2026-00846,13,Thoothukudi,64,191,Thoothukudi West Campus Zone,6,Unclassified / Suspicious Substance,3,State Checkpost Telemetry,2025-03-26 05:05:40,Observation reported near Thoothukudi West Campus Zone sector in Thoothukudi.,VERIFIED,0
CMP-2026-00847,30,Ramanathapuram,147,439,Ramanathapuram South Market,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2025-10-16 20:20:01,Observation reported near Ramanathapuram South Market sector in Ramanathapuram.,NEEDS_VERIFICATION,0
CMP-2026-00848,22,Dharmapuri,110,329,Dharmapuri Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2026-03-09 23:31:45,Observation reported near Dharmapuri Central Campus Zone sector in Dharmapuri.,CORROBORATED,1
CMP-2026-00849,36,Ranipet,177,530,Ranipet South Campus Zone,6,Unclassified / Suspicious Substance,3,State Checkpost Telemetry,2026-06-28 03:31:33,Observation reported near Ranipet South Campus Zone sector in Ranipet.,UNVERIFIED,0
CMP-2026-00850,28,Pudukkottai,136,407,Pudukkottai North Campus Zone,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2026-07-09 21:27:37,Observation reported near Pudukkottai North Campus Zone sector in Pudukkottai.,UNVERIFIED,0
CMP-2026-00851,15,Tenkasi,71,212,Tenkasi North Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2024-09-20 07:22:18,Observation reported near Tenkasi North Campus Zone sector in Tenkasi.,UNVERIFIED,0
CMP-2026-00852,32,Theni,157,471,Theni South Industrial Bypass,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2026-04-07 17:42:21,Observation reported near Theni South Industrial Bypass sector in Theni.,VERIFIED,0
CMP-2026-00853,3,Madurai,15,44,Madurai Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2025-12-06 16:10:03,Observation reported near Madurai Central Campus Zone sector in Madurai.,NEEDS_VERIFICATION,0
CMP-2026-00854,35,Mayiladuthurai,173,518,Mayiladuthurai East Campus Zone,6,Unclassified / Suspicious Substance,3,State Checkpost Telemetry,2025-05-23 12:37:06,Observation reported near Mayiladuthurai East Campus Zone sector in Mayiladuthurai.,CORROBORATED,0
CMP-2026-00855,33,Thiruvarur,161,483,Thiruvarur North Industrial Bypass,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2025-05-01 05:11:58,Observation reported near Thiruvarur North Industrial Bypass sector in Thiruvarur.,UNVERIFIED,0
CMP-2026-00856,8,Tiruppur,38,112,Tiruppur East Market,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2025-07-12 11:09:20,Observation reported near Tiruppur East Market sector in Tiruppur.,NEEDS_VERIFICATION,1
CMP-2026-00857,13,Thoothukudi,64,191,Thoothukudi West Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2025-11-02 08:21:49,Observation reported near Thoothukudi West Campus Zone sector in Thoothukudi.,CORROBORATED,0
CMP-2026-00858,33,Thiruvarur,165,493,Thiruvarur Central Market,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2026-07-21 14:34:28,Observation reported near Thiruvarur Central Market sector in Thiruvarur.,NEEDS_VERIFICATION,0
CMP-2026-00859,3,Madurai,11,32,Madurai North Campus Zone,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2025-12-31 00:32:22,Observation reported near Madurai North Campus Zone sector in Madurai.,CORROBORATED,0
CMP-2026-00860,3,Madurai,14,40,Madurai West Market,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2025-08-24 06:44:22,Observation reported near Madurai West Market sector in Madurai.,UNVERIFIED,0
CMP-2026-00861,15,Tenkasi,71,211,Tenkasi North Market,2,Synthetic Stimulants / MDMA / Meth,4,State Anti-Drug Helpline 10583,2026-03-19 13:19:48,Observation reported near Tenkasi North Market sector in Tenkasi.,CORROBORATED,0
CMP-2026-00862,35,Mayiladuthurai,175,524,Mayiladuthurai Central Campus Zone,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2025-07-15 02:08:13,Observation reported near Mayiladuthurai Central Campus Zone sector in Mayiladuthurai.,VERIFIED,1
CMP-2026-00863,26,Ariyalur,128,382,Ariyalur East Market,5,Opioid Analogues / Brown Sugar / Heroin,4,State Anti-Drug Helpline 10583,2025-09-22 16:43:32,Observation reported near Ariyalur East Market sector in Ariyalur.,NEEDS_VERIFICATION,0
CMP-2026-00864,18,Tiruvallur,86,258,Tiruvallur North Industrial Bypass,4,Chemical Precursors / Ephedrine,2,Police FIR & Seizure Register,2026-04-09 13:28:00,Observation reported near Tiruvallur North Industrial Bypass sector in Tiruvallur.,VERIFIED,0
CMP-2026-00865,17,Chengalpattu,81,242,Chengalpattu North Campus Zone,1,Commercial Ganja / Cannabis,2,Police FIR & Seizure Register,2025-02-15 06:05:17,Observation reported near Chengalpattu North Campus Zone sector in Chengalpattu.,NEEDS_VERIFICATION,0
CMP-2026-00866,30,Ramanathapuram,149,447,Ramanathapuram West Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,1,Anonymous Citizen Portal,2025-10-07 09:44:37,Observation reported near Ramanathapuram West Industrial Bypass sector in Ramanathapuram.,NEEDS_VERIFICATION,0
CMP-2026-00867,28,Pudukkottai,140,420,Pudukkottai Central Industrial Bypass,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2025-04-21 12:46:27,Observation reported near Pudukkottai Central Industrial Bypass sector in Pudukkottai.,CORROBORATED,0
CMP-2026-00868,13,Thoothukudi,65,195,Thoothukudi Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2025-05-06 02:31:05,Observation reported near Thoothukudi Central Industrial Bypass sector in Thoothukudi.,VERIFIED,0
CMP-2026-00869,26,Ariyalur,126,378,Ariyalur North Industrial Bypass,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2026-01-09 02:13:45,Observation reported near Ariyalur North Industrial Bypass sector in Ariyalur.,VERIFIED,0
CMP-2026-00870,27,Perambalur,133,399,Perambalur East Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,3,State Checkpost Telemetry,2026-02-11 19:20:48,Observation reported near Perambalur East Industrial Bypass sector in Perambalur.,VERIFIED,0
CMP-2026-00871,37,Tirupathur,183,549,Tirupathur East Industrial Bypass,1,Commercial Ganja / Cannabis,4,State Anti-Drug Helpline 10583,2024-11-11 13:17:02,Observation reported near Tirupathur East Industrial Bypass sector in Tirupathur.,VERIFIED,0
CMP-2026-00872,16,Kancheepuram,79,235,Kancheepuram West Market,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2025-04-24 08:57:41,Observation reported near Kancheepuram West Market sector in Kancheepuram.,VERIFIED,0
CMP-2026-00873,33,Thiruvarur,161,482,Thiruvarur North Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2025-02-12 03:12:36,Observation reported near Thiruvarur North Campus Zone sector in Thiruvarur.,VERIFIED,0
CMP-2026-00874,16,Kancheepuram,77,230,Kancheepuram South Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2026-02-10 22:35:11,Observation reported near Kancheepuram South Campus Zone sector in Kancheepuram.,CORROBORATED,0
CMP-2026-00875,15,Tenkasi,75,223,Tenkasi Central Market,3,Prescription Narcotics / Codeine / Alprazolam,3,State Checkpost Telemetry,2026-04-17 04:54:32,Observation reported near Tenkasi Central Market sector in Tenkasi.,VERIFIED,0
CMP-2026-00876,11,Dindigul,53,159,Dindigul East Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2025-12-04 04:10:44,Observation reported near Dindigul East Industrial Bypass sector in Dindigul.,NEEDS_VERIFICATION,0
CMP-2026-00877,18,Tiruvallur,87,260,Tiruvallur South Campus Zone,2,Synthetic Stimulants / MDMA / Meth,4,State Anti-Drug Helpline 10583,2025-06-05 03:34:59,Observation reported near Tiruvallur South Campus Zone sector in Tiruvallur.,VERIFIED,0
CMP-2026-00878,15,Tenkasi,71,213,Tenkasi North Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,3,State Checkpost Telemetry,2026-05-03 20:27:18,Observation reported near Tenkasi North Industrial Bypass sector in Tenkasi.,NEEDS_VERIFICATION,0
CMP-2026-00879,18,Tiruvallur,89,267,Tiruvallur West Industrial Bypass,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2024-10-20 00:23:25,Observation reported near Tiruvallur West Industrial Bypass sector in Tiruvallur.,VERIFIED,1
CMP-2026-00880,34,Nagapattinam,166,497,Nagapattinam North Campus Zone,1,Commercial Ganja / Cannabis,4,State Anti-Drug Helpline 10583,2025-11-28 18:06:27,Observation reported near Nagapattinam North Campus Zone sector in Nagapattinam.,NEEDS_VERIFICATION,0
CMP-2026-00881,6,Tirunelveli,28,83,Tirunelveli East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,4,State Anti-Drug Helpline 10583,2026-02-18 20:52:56,Observation reported near Tirunelveli East Campus Zone sector in Tirunelveli.,CORROBORATED,0
CMP-2026-00882,28,Pudukkottai,137,411,Pudukkottai South Industrial Bypass,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2026-05-07 09:25:45,Observation reported near Pudukkottai South Industrial Bypass sector in Pudukkottai.,VERIFIED,0
CMP-2026-00883,20,Viluppuram,99,295,Viluppuram West Market,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2024-11-10 21:25:10,Observation reported near Viluppuram West Market sector in Viluppuram.,VERIFIED,0
CMP-2026-00884,28,Pudukkottai,136,408,Pudukkottai North Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,1,Anonymous Citizen Portal,2024-11-30 03:17:12,Observation reported near Pudukkottai North Industrial Bypass sector in Pudukkottai.,CORROBORATED,0
CMP-2026-00885,34,Nagapattinam,167,499,Nagapattinam South Market,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2025-10-05 18:54:49,Observation reported near Nagapattinam South Market sector in Nagapattinam.,VERIFIED,0
CMP-2026-00886,5,Tiruchirappalli,23,69,Tiruchirappalli East Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2025-01-14 15:01:20,Observation reported near Tiruchirappalli East Industrial Bypass sector in Tiruchirappalli.,CORROBORATED,0
CMP-2026-00887,21,Kallakurichi,102,304,Kallakurichi South Market,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2025-01-29 17:16:38,Observation reported near Kallakurichi South Market sector in Kallakurichi.,UNVERIFIED,0
