police_report_id,district_id,district_name,taluk_id,locality_id,station_code,incident_timestamp,operation_type,category_id,category_name,investigation_status
POL-2026-00893,15,Tenkasi,72,215,PS-TEN-B1,2025-04-30 09:40:15,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00894,16,Kancheepuram,77,230,PS-KAN-B2,2024-12-30 15:58:45,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00895,23,Namakkal,113,338,PS-NAM-B2,2025-11-11 09:41:10,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00896,31,Virudhunagar,153,459,PS-VIR-B4,2025-04-15 00:13:56,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00897,17,Chengalpattu,81,242,PS-CHE-B4,2026-01-29 21:33:00,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00898,15,Tenkasi,75,225,PS-TEN-B1,2026-06-19 15:07:20,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00899,15,Tenkasi,72,214,PS-TEN-B1,2026-05-18 20:45:15,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00900,1,Chennai,4,10,PS-CHE-B2,2024-11-04 19:36:10,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00901,26,Ariyalur,130,388,PS-ARI-B2,2026-01-23 12:42:23,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00902,31,Virudhunagar,154,462,PS-VIR-B3,2025-11-22 00:48:52,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00903,7,Erode,31,93,PS-ERO-B2,2026-01-17 13:58:58,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00904,35,Mayiladuthurai,171,511,PS-MAY-B4,2026-06-25 16:37:12,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00905,6,Tirunelveli,29,85,PS-TIR-B4,2025-01-24 21:35:57,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00906,19,Cuddalore,91,273,PS-CUD-B4,2025-04-10 04:31:22,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00907,11,Dindigul,54,161,PS-DIN-B3,2024-11-17 01:24:42,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00908,15,Tenkasi,73,218,PS-TEN-B4,2024-11-19 00:54:45,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00909,26,Ariyalur,130,388,PS-ARI-B4,2025-02-08 07:06:54,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00910,31,Virudhunagar,154,460,PS-VIR-B4,2026-01-07 17:52:55,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00911,10,Krishnagiri,47,140,PS-KRI-B3,2026-01-27 02:11:30,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00912,4,Salem,18,52,PS-SAL-B3,2026-07-16 12:27:32,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00913,8,Tiruppur,36,108,PS-TIR-B3,2025-08-24 02:06:40,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00914,36,Ranipet,179,536,PS-RAN-B2,2026-02-23 23:10:44,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00915,7,Erode,35,104,PS-ERO-B1,2025-03-03 13:05:27,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00916,2,Coimbatore,8,24,PS-COI-B3,2026-02-23 15:47:41,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00917,32,Theni,160,480,PS-THE-B3,2025-03-31 11:10:34,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00918,10,Krishnagiri,47,141,PS-KRI-B4,2025-10-27 21:01:40,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00919,26,Ariyalur,129,385,PS-ARI-B2,2026-05-01 10:25:33,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00920,2,Coimbatore,6,17,PS-COI-B3,2025-03-16 17:09:48,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00921,35,Mayiladuthurai,173,519,PS-MAY-B1,2025-09-05 12:00:48,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00922,20,Viluppuram,96,286,PS-VIL-B1,2026-04-18 16:57:05,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00923,22,Dharmapuri,106,318,PS-DHA-B4,2025-05-07 01:11:31,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00924,15,Tenkasi,74,222,PS-TEN-B1,2026-05-23 19:20:22,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00925,9,Vellore,41,121,PS-VEL-B2,2025-02-17 09:11:54,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00926,15,Tenkasi,72,214,PS-TEN-B3,2025-02-23 13:06:14,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00927,18,Tiruvallur,87,259,PS-TIR-B1,2025-05-23 03:50:24,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00928,33,Thiruvarur,165,494,PS-THI-B3,2026-01-21 15:07:10,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00929,5,Tiruchirappalli,21,62,PS-TIR-B2,2025-12-02 04:34:08,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00930,32,Theni,157,471,PS-THE-B1,2025-03-23 22:11:16,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00931,36,Ranipet,178,534,PS-RAN-B4,2026-02-11 13:03:16,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00932,37,Tirupathur,183,548,PS-TIR-B3,2025-03-06 13:18:42,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00933,7,Erode,35,104,PS-ERO-B2,2026-01-13 09:20:11,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00934,4,Salem,20,58,PS-SAL-B4,2025-10-08 00:33:34,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00935,2,Coimbatore,9,26,PS-COI-B4,2026-01-20 09:11:43,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00936,19,Cuddalore,93,279,PS-CUD-B3,2025-08-15 03:09:06,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00937,29,Sivaganga,144,431,PS-SIV-B2,2025-09-08 17:13:40,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00938,27,Perambalur,132,395,PS-PER-B3,2025-10-30 20:48:11,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00939,25,Karur,121,362,PS-KAR-B4,2025-08-26 12:20:45,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00940,26,Ariyalur,128,382,PS-ARI-B2,2024-10-21 10:53:53,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00941,21,Kallakurichi,105,314,PS-KAL-B4,2025-09-05 22:01:39,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00942,8,Tiruppur,40,119,PS-TIR-B2,2025-11-17 23:58:17,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00943,35,Mayiladuthurai,173,517,PS-MAY-B4,2026-02-27 07:14:37,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00944,28,Pudukkottai,140,418,PS-PUD-B1,2026-08-01 20:32:36,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00945,17,Chengalpattu,82,246,PS-CHE-B1,2025-03-16 14:43:00,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00946,12,Thanjavur,56,168,PS-THA-B4,2024-12-19 09:38:07,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00947,38,Tiruvannamalai,189,565,PS-TIR-B3,2026-07-08 10:21:43,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00948,1,Chennai,5,15,PS-CHE-B4,2026-05-30 13:19:46,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00949,7,Erode,32,95,PS-ERO-B3,2026-01-31 01:41:11,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00950,9,Vellore,41,122,PS-VEL-B4,2026-02-13 10:42:32,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00951,1,Chennai,3,8,PS-CHE-B1,2025-05-06 21:25:48,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00952,27,Perambalur,132,395,PS-PER-B2,2026-06-02 16:56:17,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00953,10,Krishnagiri,50,150,PS-KRI-B2,2025-01-26 02:23:17,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00954,19,Cuddalore,92,274,PS-CUD-B3,2026-04-03 23:03:32,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00955,28,Pudukkottai,136,408,PS-PUD-B2,2026-04-10 11:06:35,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00956,1,Chennai,4,12,PS-CHE-B2,2025-05-02 14:10:46,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00957,4,Salem,17,50,PS-SAL-B4,2026-07-30 05:52:44,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00958,24,Nilgiris,119,355,PS-NIL-B4,2024-09-26 00:02:41,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00959,19,Cuddalore,91,273,PS-CUD-B2,2025-02-07 15:59:04,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00960,14,Kanniyakumari,66,196,PS-KAN-B1,2025-12-24 11:33:04,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00961,8,Tiruppur,40,120,PS-TIR-B3,2024-10-08 07:51:52,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00962,14,Kanniyakumari,66,196,PS-KAN-B1,2025-07-02 21:33:05,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00963,1,Chennai,5,14,PS-CHE-B2,2025-02-07 21:31:47,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00964,8,Tiruppur,38,112,PS-TIR-B1,2026-05-16 18:46:54,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00965,20,Viluppuram,100,300,PS-VIL-B4,2026-08-08 03:05:48,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00966,1,Chennai,4,10,PS-CHE-B4,2025-11-15 08:23:46,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00967,23,Namakkal,115,344,PS-NAM-B1,2024-10-16 05:15:37,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00968,30,Ramanathapuram,146,438,PS-RAM-B1,2024-10-07 07:54:26,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00969,16,Kancheepuram,77,229,PS-KAN-B3,2026-04-09 21:21:47,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00970,20,Viluppuram,100,299,PS-VIL-B1,2024-10-16 19:51:24,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00971,10,Krishnagiri,47,140,PS-KRI-B2,2025-10-27 20:42:33,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00972,22,Dharmapuri,106,318,PS-DHA-B3,2025-10-19 04:18:54,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00973,21,Kallakurichi,101,303,PS-KAL-B3,2025-05-10 09:34:26,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00974,3,Madurai,13,37,PS-MAD-B2,2026-02-24 12:52:24,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00975,3,Madurai,12,36,PS-MAD-B2,2026-02-08 08:17:44,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00976,34,Nagapattinam,167,501,PS-NAG-B1,2025-06-19 06:43:37,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00977,28,Pudukkottai,136,407,PS-PUD-B1,2025-07-03 19:24:42,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00978,38,Tiruvannamalai,190,569,PS-TIR-B4,2025-12-13 18:02:45,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00979,17,Chengalpattu,82,245,PS-CHE-B4,2025-01-28 23:19:05,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00980,12,Thanjavur,58,174,PS-THA-B1,2024-12-08 16:53:43,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00981,19,Cuddalore,91,272,PS-CUD-B1,2026-06-27 02:53:23,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00982,32,Theni,160,479,PS-THE-B3,2026-01-04 23:30:05,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00983,10,Krishnagiri,49,145,PS-KRI-B2,2024-12-12 22:34:36,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00984,27,Perambalur,131,391,PS-PER-B1,2025-05-09 22:38:26,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00985,16,Kancheepuram,80,238,PS-KAN-B2,2024-09-25 01:14:30,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00986,19,Cuddalore,94,282,PS-CUD-B1,2026-08-11 20:19:50,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00987,22,Dharmapuri,108,324,PS-DHA-B3,2026-03-25 19:51:55,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00988,26,Ariyalur,127,380,PS-ARI-B1,2025-09-16 00:04:54,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00989,8,Tiruppur,38,112,PS-TIR-B1,2025-07-04 06:29:34,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00990,31,Virudhunagar,153,458,PS-VIR-B2,2024-10-01 18:32:24,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00991,14,Kanniyakumari,66,198,PS-KAN-B2,2025-08-16 22:05:56,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00992,9,Vellore,42,124,PS-VEL-B3,2025-10-23 01:30:58,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00993,36,Ranipet,178,533,PS-RAN-B1,2026-01-14 11:53:51,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00994,20,Viluppuram,98,292,PS-VIL-B2,2025-02-06 22:48:39,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00995,6,Tirunelveli,30,88,PS-TIR-B4,2024-12-28 13:56:35,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00996,2,Coimbatore,7,20,PS-COI-B2,2025-12-21 02:31:23,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00997,34,Nagapattinam,169,505,PS-NAG-B2,2024-10-03 05:08:11,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00998,2,Coimbatore,8,23,PS-COI-B3,2024-11-03 05:18:50,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00999,33,Thiruvarur,164,492,PS-THI-B3,2024-09-26 18:55:18,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-01000,11,Dindigul,54,161,PS-DIN-B4,2025-03-04 09:49:15,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-01001,10,Krishnagiri,46,138,PS-KRI-B1,2026-08-16 09:16:19,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-01002,2,Coimbatore,10,30,PS-COI-B3,2026-02-08 08:25:39,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-01003,1,Chennai,3,7,PS-CHE-B3,2026-03-25 14:07:14,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-01004,34,Nagapattinam,166,497,PS-NAG-B3,2025-05-11 10:24:29,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-01005,19,Cuddalore,94,280,PS-CUD-B1,2025-03-16 16:19:11,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-01006,16,Kancheepuram,79,236,PS-KAN-B2,2025-10-31 10:18:43,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-01007,14,Kanniyakumari,70,208,PS-KAN-B2,2026-07-27 01:22:16,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-01008,36,Ranipet,178,534,PS-RAN-B2,2024-12-31 10:43:20,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-01009,35,Mayiladuthurai,174,521,PS-MAY-B4,2025-04-26 03:42:17,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-01010,26,Ariyalur,126,378,PS-ARI-B2,2025-07-19 19:07:10,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-01011,10,Krishnagiri,46,137,PS-KRI-B4,2025-12-30 21:48:39,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-01012,24,Nilgiris,120,359,PS-NIL-B3,2025-05-28 02:57:43,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-01013,6,Tirunelveli,27,80,PS-TIR-B2,2025-05-17 21:39:44,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-01014,26,Ariyalur,127,381,PS-ARI-B3,2026-05-15 22:52:16,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-01015,30,Ramanathapuram,150,449,PS-RAM-B3,2026-01-25 13:20:21,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-01016,36,Ranipet,176,526,PS-RAN-B2,2025-02-26 16:57:20,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-01017,37,Tirupathur,185,555,PS-TIR-B2,2025-07-16 03:20:49,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-01018,29,Sivaganga,141,422,PS-SIV-B1,2026-07-13 05:57:43,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-01019,37,Tirupathur,182,545,PS-TIR-B3,2026-07-24 17:57:30,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-01020,24,Nilgiris,119,355,PS-NIL-B2,2026-05-10 01:07:33,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-01021,11,Dindigul,52,154,PS-DIN-B1,2025-10-15 16:22:53,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-01022,32,Theni,157,471,PS-THE-B2,2025-07-29 10:12:25,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-01023,8,Tiruppur,40,120,PS-TIR-B2,2025-07-30 08:34:55,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-01024,4,Salem,18,53,PS-SAL-B4,2024-09-25 17:17:18,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-01025,17,Chengalpattu,84,250,PS-CHE-B4,2024-09-25 19:21:13,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-01026,13,Thoothukudi,64,190,PS-THO-B1,2025-04-25 15:34:47,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-01027,35,Mayiladuthurai,172,515,PS-MAY-B2,2025-09-11 17:02:34,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-01028,3,Madurai,15,44,PS-MAD-B2,2026-05-05 14:34:46,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-01029,14,Kanniyakumari,66,198,PS-KAN-B2,2026-01-24 20:42:27,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-01030,14,Kanniyakumari,69,205,PS-KAN-B1,2025-07-30 23:29:31,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-01031,3,Madurai,14,40,PS-MAD-B1,2025-07-27 08:49:02,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-01032,27,Perambalur,134,400,PS-PER-B3,2026-06-20 21:11:40,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-01033,5,Tiruchirappalli,23,67,PS-TIR-B2,2025-10-04 19:11:20,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-01034,11,Dindigul,54,162,PS-DIN-B3,2025-02-19 03:54:57,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-01035,26,Ariyalur,126,376,PS-ARI-B3,2025-08-28 20:23:25,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-01036,30,Ramanathapuram,147,439,PS-RAM-B2,2026-07-08 21:00:39,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-01037,38,Tiruvannamalai,188,562,PS-TIR-B1,2026-06-08 09:41:26,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-01038,30,Ramanathapuram,149,445,PS-RAM-B3,2026-04-30 09:09:21,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-01039,6,Tirunelveli,26,78,PS-TIR-B4,2026-04-16 17:34:24,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-01040,1,Chennai,5,14,PS-CHE-B2,2025-10-03 16:23:35,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-01041,19,Cuddalore,92,276,PS-CUD-B1,2024-11-17 22:46:58,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
