citizen_report_id,anonymous_token,district_id,district_name,taluk_id,locality_id,locality_name,category_id,category_name,submitted_at,intake_channel,verification_status,is_first_time_signal
CIT-2026-00753,ANON-TOKEN-9DB9ED1186,16,Kancheepuram,77,229,Kancheepuram South Market,5,Opioid Analogues / Brown Sugar / Heroin,2026-05-16 07:19:42,MOBILE_APP,UNVERIFIED,0
CIT-2026-00754,ANON-TOKEN-091D512C6D,11,Dindigul,55,164,Dindigul Central Campus Zone,6,Unclassified / Suspicious Substance,2025-04-24 10:47:15,MOBILE_APP,DISMISSED,1
CIT-2026-00755,ANON-TOKEN-5698B232AC,21,Kallakurichi,102,305,Kallakurichi South Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2026-03-19 20:09:55,MOBILE_APP,DISMISSED,0
CIT-2026-00756,ANON-TOKEN-8C1829A338,22,Dharmapuri,108,323,Dharmapuri East Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2026-04-11 01:11:12,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00757,ANON-TOKEN-B5254CE43C,13,Thoothukudi,64,190,Thoothukudi West Market,5,Opioid Analogues / Brown Sugar / Heroin,2026-01-23 10:21:05,MOBILE_APP,DISMISSED,0
CIT-2026-00758,ANON-TOKEN-E3EAA5BF23,13,Thoothukudi,63,188,Thoothukudi East Campus Zone,4,Chemical Precursors / Ephedrine,2024-12-29 00:03:59,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00759,ANON-TOKEN-0C9FFD98EA,36,Ranipet,177,529,Ranipet South Market,2,Synthetic Stimulants / MDMA / Meth,2025-03-22 03:19:31,MOBILE_APP,DISMISSED,0
CIT-2026-00760,ANON-TOKEN-BD4BBAE55A,11,Dindigul,55,165,Dindigul Central Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2025-12-01 23:32:12,TOLL_FREE_IVR,UNVERIFIED,1
CIT-2026-00761,ANON-TOKEN-283512B0E9,38,Tiruvannamalai,189,565,Tiruvannamalai West Market,2,Synthetic Stimulants / MDMA / Meth,2025-04-24 07:26:54,MOBILE_APP,CORROBORATED,0
CIT-2026-00762,ANON-TOKEN-0502F3EAAF,8,Tiruppur,38,112,Tiruppur East Market,4,Chemical Precursors / Ephedrine,2025-05-31 05:14:45,MOBILE_APP,CORROBORATED,0
CIT-2026-00763,ANON-TOKEN-AC07332C59,26,Ariyalur,128,384,Ariyalur East Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2026-02-23 07:59:09,BOT,DISMISSED,0
CIT-2026-00764,ANON-TOKEN-269A2C2D85,30,Ramanathapuram,148,444,Ramanathapuram East Industrial Bypass,6,Unclassified / Suspicious Substance,2025-02-17 15:24:27,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00765,ANON-TOKEN-6EDDFCB4AE,13,Thoothukudi,64,190,Thoothukudi West Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-05-28 01:52:55,WEB_PORTAL,CORROBORATED,0
CIT-2026-00766,ANON-TOKEN-116B5B0E22,5,Tiruchirappalli,24,71,Tiruchirappalli West Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-02-09 07:41:28,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00767,ANON-TOKEN-949A7EB617,30,Ramanathapuram,146,436,Ramanathapuram North Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-12-27 11:03:29,WEB_PORTAL,DISMISSED,0
CIT-2026-00768,ANON-TOKEN-D4363C6C2F,19,Cuddalore,91,271,Cuddalore North Market,1,Commercial Ganja / Cannabis,2026-06-26 16:12:40,WEB_PORTAL,CORROBORATED,0
CIT-2026-00769,ANON-TOKEN-C52BF6F7B2,21,Kallakurichi,102,306,Kallakurichi South Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-07-14 13:28:26,MOBILE_APP,UNVERIFIED,0
CIT-2026-00770,ANON-TOKEN-773E0A1A58,10,Krishnagiri,50,149,Krishnagiri Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2024-12-17 06:02:30,MOBILE_APP,DISMISSED,0
CIT-2026-00771,ANON-TOKEN-2905D7C4A0,28,Pudukkottai,137,409,Pudukkottai South Market,1,Commercial Ganja / Cannabis,2026-07-28 20:48:44,WEB_PORTAL,DISMISSED,0
CIT-2026-00772,ANON-TOKEN-A6C7AAD1D7,30,Ramanathapuram,146,436,Ramanathapuram North Market,6,Unclassified / Suspicious Substance,2024-12-26 18:52:57,MOBILE_APP,UNVERIFIED,0
CIT-2026-00773,ANON-TOKEN-FCA2435C3F,12,Thanjavur,60,179,Thanjavur Central Campus Zone,1,Commercial Ganja / Cannabis,2025-12-07 03:32:20,WEB_PORTAL,CORROBORATED,0
CIT-2026-00774,ANON-TOKEN-5E3791DBAA,29,Sivaganga,142,425,Sivaganga South Campus Zone,1,Commercial Ganja / Cannabis,2025-10-30 04:58:32,MOBILE_APP,DISMISSED,0
CIT-2026-00775,ANON-TOKEN-244D85C752,30,Ramanathapuram,146,437,Ramanathapuram North Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-05-16 14:45:40,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00776,ANON-TOKEN-2ECEEB9BC7,27,Perambalur,133,397,Perambalur East Market,5,Opioid Analogues / Brown Sugar / Heroin,2026-07-30 18:17:20,BOT,DISMISSED,0
CIT-2026-00777,ANON-TOKEN-9DDC1D01CA,2,Coimbatore,10,30,Coimbatore Central Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2024-10-28 20:27:54,MOBILE_APP,DISMISSED,0
CIT-2026-00778,ANON-TOKEN-9A1603536E,17,Chengalpattu,81,241,Chengalpattu North Market,6,Unclassified / Suspicious Substance,2024-11-13 15:37:31,BOT,CORROBORATED,0
CIT-2026-00779,ANON-TOKEN-9283ECB67A,37,Tirupathur,183,548,Tirupathur East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2026-04-25 12:12:06,BOT,NEEDS_VERIFICATION,0
CIT-2026-00780,ANON-TOKEN-35AA3C3794,25,Karur,121,363,Karur North Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2026-06-25 17:56:34,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00781,ANON-TOKEN-CAA02A0D32,32,Theni,159,475,Theni West Market,1,Commercial Ganja / Cannabis,2026-02-14 01:48:22,WEB_PORTAL,CORROBORATED,0
CIT-2026-00782,ANON-TOKEN-DF11622549,29,Sivaganga,142,426,Sivaganga South Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2024-10-02 00:46:24,BOT,UNVERIFIED,0
CIT-2026-00783,ANON-TOKEN-0844967588,8,Tiruppur,40,118,Tiruppur Central Market,1,Commercial Ganja / Cannabis,2025-09-12 15:59:24,WEB_PORTAL,DISMISSED,1
CIT-2026-00784,ANON-TOKEN-8C43AECCA6,30,Ramanathapuram,149,447,Ramanathapuram West Industrial Bypass,1,Commercial Ganja / Cannabis,2025-03-23 01:08:45,BOT,NEEDS_VERIFICATION,0
CIT-2026-00785,ANON-TOKEN-E63743619D,30,Ramanathapuram,149,446,Ramanathapuram West Campus Zone,1,Commercial Ganja / Cannabis,2025-10-27 13:34:40,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00786,ANON-TOKEN-AC00D17FD8,10,Krishnagiri,50,149,Krishnagiri Central Campus Zone,4,Chemical Precursors / Ephedrine,2025-07-19 13:42:32,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00787,ANON-TOKEN-11BFE35152,34,Nagapattinam,167,500,Nagapattinam South Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2026-04-15 17:16:40,MOBILE_APP,UNVERIFIED,0
CIT-2026-00788,ANON-TOKEN-CC54D084B9,10,Krishnagiri,49,145,Krishnagiri West Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-01-26 06:29:16,BOT,CORROBORATED,0
CIT-2026-00789,ANON-TOKEN-D512D01770,35,Mayiladuthurai,171,511,Mayiladuthurai North Market,6,Unclassified / Suspicious Substance,2025-12-10 06:42:38,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00790,ANON-TOKEN-2F275ABADB,37,Tirupathur,184,552,Tirupathur West Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2026-01-18 08:54:22,WEB_PORTAL,DISMISSED,0
CIT-2026-00791,ANON-TOKEN-ED1E23B18A,24,Nilgiris,119,357,Nilgiris West Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2024-11-10 12:31:15,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00792,ANON-TOKEN-3427D64261,7,Erode,31,91,Erode North Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-04-18 17:28:48,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00793,ANON-TOKEN-22EE49C161,29,Sivaganga,145,433,Sivaganga Central Market,1,Commercial Ganja / Cannabis,2025-09-01 17:21:06,MOBILE_APP,DISMISSED,0
CIT-2026-00794,ANON-TOKEN-79510056BE,27,Perambalur,131,393,Perambalur North Industrial Bypass,6,Unclassified / Suspicious Substance,2026-06-06 20:48:04,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00795,ANON-TOKEN-9C073D6B29,6,Tirunelveli,28,83,Tirunelveli East Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2025-04-04 10:56:55,BOT,CORROBORATED,0
CIT-2026-00796,ANON-TOKEN-7F5DC511C9,20,Viluppuram,97,289,Viluppuram South Market,4,Chemical Precursors / Ephedrine,2025-04-03 11:13:00,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00797,ANON-TOKEN-1DBB10199B,17,Chengalpattu,85,253,Chengalpattu Central Market,6,Unclassified / Suspicious Substance,2025-09-08 08:53:08,BOT,UNVERIFIED,0
CIT-2026-00798,ANON-TOKEN-88FE5D9C26,21,Kallakurichi,102,306,Kallakurichi South Industrial Bypass,1,Commercial Ganja / Cannabis,2025-12-08 23:40:53,BOT,UNVERIFIED,1
CIT-2026-00799,ANON-TOKEN-E0E50A744F,30,Ramanathapuram,148,442,Ramanathapuram East Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-04-05 17:06:55,MOBILE_APP,DISMISSED,0
CIT-2026-00800,ANON-TOKEN-D1610866E2,25,Karur,125,375,Karur Central Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-04-30 20:54:45,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00801,ANON-TOKEN-0BDDCEE961,9,Vellore,43,128,Vellore East Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2024-12-27 10:26:59,BOT,NEEDS_VERIFICATION,0
CIT-2026-00802,ANON-TOKEN-928871997D,13,Thoothukudi,61,183,Thoothukudi North Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2026-03-14 09:40:27,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00803,ANON-TOKEN-0CA9497F62,17,Chengalpattu,81,243,Chengalpattu North Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-10-11 18:02:06,BOT,CORROBORATED,0
CIT-2026-00804,ANON-TOKEN-0AEC4F3DF4,9,Vellore,44,132,Vellore West Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-07-28 21:23:02,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00805,ANON-TOKEN-ABA9336644,33,Thiruvarur,161,481,Thiruvarur North Market,1,Commercial Ganja / Cannabis,2025-04-26 21:35:23,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00806,ANON-TOKEN-937F4EEDBC,12,Thanjavur,57,170,Thanjavur South Campus Zone,4,Chemical Precursors / Ephedrine,2025-01-18 03:40:54,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00807,ANON-TOKEN-1FDB8FDF1D,16,Kancheepuram,80,240,Kancheepuram Central Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-05-07 21:21:04,TOLL_FREE_IVR,DISMISSED,1
CIT-2026-00808,ANON-TOKEN-6B00A13919,6,Tirunelveli,27,81,Tirunelveli South Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-01-12 15:58:44,MOBILE_APP,UNVERIFIED,0
CIT-2026-00809,ANON-TOKEN-03BAA305FE,5,Tiruchirappalli,24,71,Tiruchirappalli West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-05-01 09:42:38,BOT,CORROBORATED,0
CIT-2026-00810,ANON-TOKEN-C61BD4768E,21,Kallakurichi,103,309,Kallakurichi East Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-07-26 09:56:21,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00811,ANON-TOKEN-55696954C9,9,Vellore,45,135,Vellore Central Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2024-10-13 02:21:36,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00812,ANON-TOKEN-BBFD9F2CE3,26,Ariyalur,128,384,Ariyalur East Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2026-02-20 09:52:27,WEB_PORTAL,DISMISSED,0
CIT-2026-00813,ANON-TOKEN-9A9FBB8D59,16,Kancheepuram,78,234,Kancheepuram East Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-06-28 18:02:48,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00814,ANON-TOKEN-84F0DF877D,14,Kanniyakumari,67,201,Kanniyakumari South Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-01-28 11:44:06,MOBILE_APP,UNVERIFIED,0
CIT-2026-00815,ANON-TOKEN-D1C331EB94,7,Erode,35,103,Erode Central Market,6,Unclassified / Suspicious Substance,2026-06-11 01:49:39,TOLL_FREE_IVR,UNVERIFIED,1
CIT-2026-00816,ANON-TOKEN-92B8CECDA6,35,Mayiladuthurai,173,519,Mayiladuthurai East Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2026-02-22 19:45:05,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00817,ANON-TOKEN-D0670AB069,5,Tiruchirappalli,23,68,Tiruchirappalli East Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2026-07-28 04:33:16,BOT,DISMISSED,0
CIT-2026-00818,ANON-TOKEN-EF2933D708,20,Viluppuram,99,295,Viluppuram West Market,6,Unclassified / Suspicious Substance,2024-12-31 20:38:22,MOBILE_APP,DISMISSED,0
CIT-2026-00819,ANON-TOKEN-4C7D2CDA19,13,Thoothukudi,64,190,Thoothukudi West Market,2,Synthetic Stimulants / MDMA / Meth,2025-02-14 12:22:29,MOBILE_APP,CORROBORATED,0
CIT-2026-00820,ANON-TOKEN-2087CCA103,25,Karur,123,369,Karur East Industrial Bypass,1,Commercial Ganja / Cannabis,2025-10-09 06:48:48,BOT,DISMISSED,0
CIT-2026-00821,ANON-TOKEN-0AE8F6965B,3,Madurai,11,33,Madurai North Industrial Bypass,1,Commercial Ganja / Cannabis,2025-09-19 00:16:34,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00822,ANON-TOKEN-C28AFF07C0,25,Karur,124,372,Karur West Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2024-12-12 17:05:53,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00823,ANON-TOKEN-97ED10EC85,9,Vellore,43,127,Vellore East Market,6,Unclassified / Suspicious Substance,2025-01-16 11:05:55,BOT,DISMISSED,0
CIT-2026-00824,ANON-TOKEN-AC2AE9E98A,1,Chennai,5,13,Chennai Central Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-05-03 04:52:59,MOBILE_APP,CORROBORATED,0
CIT-2026-00825,ANON-TOKEN-B2C6DD85B6,21,Kallakurichi,102,304,Kallakurichi South Market,4,Chemical Precursors / Ephedrine,2025-02-08 23:55:00,WEB_PORTAL,DISMISSED,0
CIT-2026-00826,ANON-TOKEN-F41C3CF78C,36,Ranipet,177,531,Ranipet South Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-07-01 17:34:40,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00827,ANON-TOKEN-4E502D4310,14,Kanniyakumari,70,209,Kanniyakumari Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2024-10-17 22:12:06,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00828,ANON-TOKEN-CD772C83D8,26,Ariyalur,126,376,Ariyalur North Market,2,Synthetic Stimulants / MDMA / Meth,2025-12-10 16:09:11,MOBILE_APP,UNVERIFIED,0
CIT-2026-00829,ANON-TOKEN-E522F05D53,14,Kanniyakumari,67,199,Kanniyakumari South Market,2,Synthetic Stimulants / MDMA / Meth,2025-01-10 09:32:37,WEB_PORTAL,DISMISSED,0
CIT-2026-00830,ANON-TOKEN-378D169DFC,14,Kanniyakumari,66,198,Kanniyakumari North Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2024-11-23 07:49:58,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00831,ANON-TOKEN-10871D592C,20,Viluppuram,99,295,Viluppuram West Market,4,Chemical Precursors / Ephedrine,2026-02-18 03:02:58,MOBILE_APP,UNVERIFIED,0
CIT-2026-00832,ANON-TOKEN-A26F870271,36,Ranipet,179,536,Ranipet West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2024-11-08 16:33:11,MOBILE_APP,CORROBORATED,0
CIT-2026-00833,ANON-TOKEN-8AECED0E29,7,Erode,33,97,Erode East Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-10-13 07:21:10,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00834,ANON-TOKEN-C3DB966E1C,26,Ariyalur,127,381,Ariyalur South Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-08-06 00:24:51,BOT,CORROBORATED,0
CIT-2026-00835,ANON-TOKEN-739CB0B163,6,Tirunelveli,28,84,Tirunelveli East Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-01-27 08:47:40,BOT,CORROBORATED,0
CIT-2026-00836,ANON-TOKEN-D74D961351,13,Thoothukudi,63,187,Thoothukudi East Market,6,Unclassified / Suspicious Substance,2025-04-01 15:44:14,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00837,ANON-TOKEN-1810434337,14,Kanniyakumari,67,199,Kanniyakumari South Market,5,Opioid Analogues / Brown Sugar / Heroin,2026-06-09 05:55:58,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00838,ANON-TOKEN-630C35E6A1,6,Tirunelveli,26,76,Tirunelveli North Market,6,Unclassified / Suspicious Substance,2025-10-26 05:37:46,BOT,NEEDS_VERIFICATION,0
CIT-2026-00839,ANON-TOKEN-36AC677861,21,Kallakurichi,101,302,Kallakurichi North Campus Zone,1,Commercial Ganja / Cannabis,2026-08-10 02:34:14,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00840,ANON-TOKEN-4BAF4AE87A,17,Chengalpattu,84,251,Chengalpattu West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2024-10-19 03:05:35,MOBILE_APP,DISMISSED,0
CIT-2026-00841,ANON-TOKEN-83F5182C00,25,Karur,124,370,Karur West Market,3,Prescription Narcotics / Codeine / Alprazolam,2024-09-19 01:18:22,MOBILE_APP,UNVERIFIED,0
CIT-2026-00842,ANON-TOKEN-5C79D3B544,5,Tiruchirappalli,25,75,Tiruchirappalli Central Industrial Bypass,6,Unclassified / Suspicious Substance,2026-04-05 06:54:26,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00843,ANON-TOKEN-9B200F0EA5,12,Thanjavur,57,169,Thanjavur South Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-08-17 17:52:51,BOT,CORROBORATED,0
CIT-2026-00844,ANON-TOKEN-8FDBF1145D,2,Coimbatore,10,29,Coimbatore Central Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-05-03 00:18:47,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00845,ANON-TOKEN-856E7E4BEB,18,Tiruvallur,88,264,Tiruvallur East Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-04-08 02:37:58,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00846,ANON-TOKEN-299C1B6BDF,3,Madurai,14,40,Madurai West Market,3,Prescription Narcotics / Codeine / Alprazolam,2024-11-13 08:04:12,TOLL_FREE_IVR,CORROBORATED,1
CIT-2026-00847,ANON-TOKEN-02595E77B5,5,Tiruchirappalli,22,65,Tiruchirappalli South Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2026-01-23 12:01:51,BOT,NEEDS_VERIFICATION,0
CIT-2026-00848,ANON-TOKEN-40D724ECEF,29,Sivaganga,143,428,Sivaganga East Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2024-11-27 21:31:45,BOT,UNVERIFIED,0
CIT-2026-00849,ANON-TOKEN-251AD46952,31,Virudhunagar,154,462,Virudhunagar West Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-02-12 13:44:27,MOBILE_APP,CORROBORATED,0
CIT-2026-00850,ANON-TOKEN-D97945681A,13,Thoothukudi,64,191,Thoothukudi West Campus Zone,4,Chemical Precursors / Ephedrine,2024-11-13 11:09:41,MOBILE_APP,UNVERIFIED,0
CIT-2026-00851,ANON-TOKEN-2F37C918F0,11,Dindigul,51,152,Dindigul North Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2025-05-05 02:40:13,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00852,ANON-TOKEN-68BDD6B5F1,33,Thiruvarur,161,481,Thiruvarur North Market,2,Synthetic Stimulants / MDMA / Meth,2025-11-06 18:24:44,MOBILE_APP,CORROBORATED,0
CIT-2026-00853,ANON-TOKEN-80FE720810,8,Tiruppur,39,116,Tiruppur West Campus Zone,1,Commercial Ganja / Cannabis,2025-05-16 10:54:43,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00854,ANON-TOKEN-D96F1181A4,29,Sivaganga,142,425,Sivaganga South Campus Zone,6,Unclassified / Suspicious Substance,2026-08-01 02:09:25,TOLL_FREE_IVR,NEEDS_VERIFICATION,1
CIT-2026-00855,ANON-TOKEN-E6C8BBBDF7,21,Kallakurichi,101,303,Kallakurichi North Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-04-20 04:06:06,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00856,ANON-TOKEN-9422EC0B4D,1,Chennai,4,12,Chennai West Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2026-08-10 04:05:32,BOT,DISMISSED,0
CIT-2026-00857,ANON-TOKEN-AFE8B63CDF,3,Madurai,12,34,Madurai South Market,6,Unclassified / Suspicious Substance,2025-12-01 10:18:17,BOT,NEEDS_VERIFICATION,0
CIT-2026-00858,ANON-TOKEN-B7146D90FB,32,Theni,156,467,Theni North Campus Zone,1,Commercial Ganja / Cannabis,2025-07-21 17:15:47,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00859,ANON-TOKEN-5E7965E7FA,32,Theni,159,475,Theni West Market,6,Unclassified / Suspicious Substance,2024-12-19 16:16:02,BOT,NEEDS_VERIFICATION,1
CIT-2026-00860,ANON-TOKEN-538274EEB5,18,Tiruvallur,86,258,Tiruvallur North Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-08-28 04:43:50,MOBILE_APP,UNVERIFIED,0
CIT-2026-00861,ANON-TOKEN-00AE7DAF96,6,Tirunelveli,29,87,Tirunelveli West Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-06-05 23:04:53,MOBILE_APP,DISMISSED,0
CIT-2026-00862,ANON-TOKEN-988A22BC3A,9,Vellore,45,133,Vellore Central Market,2,Synthetic Stimulants / MDMA / Meth,2024-11-14 01:37:14,WEB_PORTAL,CORROBORATED,0
CIT-2026-00863,ANON-TOKEN-17BD600BA4,30,Ramanathapuram,148,443,Ramanathapuram East Campus Zone,1,Commercial Ganja / Cannabis,2025-03-13 12:23:14,MOBILE_APP,UNVERIFIED,0
CIT-2026-00864,ANON-TOKEN-B024A2F511,29,Sivaganga,144,431,Sivaganga West Campus Zone,4,Chemical Precursors / Ephedrine,2026-07-01 21:25:18,BOT,DISMISSED,0
CIT-2026-00865,ANON-TOKEN-A40AA267A4,17,Chengalpattu,81,242,Chengalpattu North Campus Zone,4,Chemical Precursors / Ephedrine,2026-01-10 09:25:30,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00866,ANON-TOKEN-45400AB59D,38,Tiruvannamalai,187,559,Tiruvannamalai South Market,4,Chemical Precursors / Ephedrine,2026-03-05 17:44:57,MOBILE_APP,DISMISSED,0
CIT-2026-00867,ANON-TOKEN-B7225D42DE,4,Salem,16,48,Salem North Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2025-10-12 23:13:44,WEB_PORTAL,CORROBORATED,0
CIT-2026-00868,ANON-TOKEN-A88EDF7058,27,Perambalur,135,405,Perambalur Central Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-12-23 17:56:44,MOBILE_APP,DISMISSED,0
CIT-2026-00869,ANON-TOKEN-8E4DE637FF,29,Sivaganga,144,431,Sivaganga West Campus Zone,1,Commercial Ganja / Cannabis,2026-08-03 08:07:42,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00870,ANON-TOKEN-69C4020B72,24,Nilgiris,117,350,Nilgiris South Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-02-15 14:45:20,WEB_PORTAL,CORROBORATED,0
CIT-2026-00871,ANON-TOKEN-CF4ED92360,33,Thiruvarur,161,483,Thiruvarur North Industrial Bypass,6,Unclassified / Suspicious Substance,2026-06-18 02:18:34,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00872,ANON-TOKEN-E094523377,26,Ariyalur,126,376,Ariyalur North Market,5,Opioid Analogues / Brown Sugar / Heroin,2026-03-26 18:05:45,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00873,ANON-TOKEN-DBDA829516,16,Kancheepuram,78,232,Kancheepuram East Market,2,Synthetic Stimulants / MDMA / Meth,2026-04-24 19:14:09,BOT,NEEDS_VERIFICATION,0
CIT-2026-00874,ANON-TOKEN-C20BDFAD65,33,Thiruvarur,161,481,Thiruvarur North Market,1,Commercial Ganja / Cannabis,2024-11-12 13:57:20,MOBILE_APP,DISMISSED,0
CIT-2026-00875,ANON-TOKEN-8193D81DE6,33,Thiruvarur,164,492,Thiruvarur West Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-03-10 15:11:49,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00876,ANON-TOKEN-A135AA38AF,3,Madurai,14,42,Madurai West Industrial Bypass,6,Unclassified / Suspicious Substance,2026-04-24 08:40:57,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00877,ANON-TOKEN-B31DCCA8E2,2,Coimbatore,6,18,Coimbatore North Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2026-01-26 02:15:26,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00878,ANON-TOKEN-17D0C64FBF,7,Erode,33,98,Erode East Campus Zone,1,Commercial Ganja / Cannabis,2025-07-29 13:00:24,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00879,ANON-TOKEN-D57E97346F,19,Cuddalore,91,272,Cuddalore North Campus Zone,6,Unclassified / Suspicious Substance,2025-07-10 22:01:45,MOBILE_APP,CORROBORATED,0
