report_id,anonymous_token,received_at,district_id,district_name,taluk_id,taluk_name,locality_id,locality_name,signal_type,drug_category,description,source_channel,verification_status,processing_status,duplicate_group_id,risk_relevance,confidence_score,is_first_time_signal
CR-2026-00638,ANON-TN-8E843D4B86,2025-02-05 02:50:05,14,Kanniyakumari,56,Kanniyakumari East,135,Kanniyakumari North Market,REHAB_NEED,COMMERCIAL_GANJA,Anonymous observation reported near Kanniyakumari North Market locality in Kanniyakumari.,TOLL_FREE_IVR,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-37,MEDIUM,63,0
CR-2026-00639,ANON-TN-846354C399,2025-11-10 12:12:49,12,Thanjavur,46,Thanjavur North,116,Thanjavur North Market,SUSPECTED_DISTRIBUTION,COMMERCIAL_GANJA,Anonymous observation reported near Thanjavur North Market locality in Thanjavur.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-12,MEDIUM,58,0
CR-2026-00640,ANON-TN-939C639EF2,2024-10-27 16:57:02,21,Kallakurichi,85,Kallakurichi East,210,Kallakurichi South Market,REHAB_NEED,UNKNOWN_CONTRABAND,Anonymous observation reported near Kallakurichi South Market locality in Kallakurichi.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-380,HIGH,56,0
CR-2026-00641,ANON-TN-9C767C6619,2025-11-29 17:01:24,19,Cuddalore,78,Cuddalore West,197,Cuddalore Rural Sector A,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Cuddalore Rural Sector A locality in Cuddalore.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-157,MEDIUM,59,0
CR-2026-00642,ANON-TN-26FEDD65D6,2024-12-17 13:17:00,11,Dindigul,44,Dindigul South,107,Dindigul North Sector A,HEALTH_EMERGENCY,COMMERCIAL_GANJA,Anonymous observation reported near Dindigul North Sector A locality in Dindigul.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-159,HIGH,90,0
CR-2026-00643,ANON-TN-273E6FC1B4,2026-03-23 10:06:58,9,Vellore,33,Vellore North,92,Vellore Rural Bypass Hub,HEALTH_EMERGENCY,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Vellore Rural Bypass Hub locality in Vellore.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-231,HIGH,91,0
CR-2026-00644,ANON-TN-6083274F26,2024-09-25 14:24:38,20,Viluppuram,80,Viluppuram North,201,Viluppuram North Market,HEALTH_EMERGENCY,COMMERCIAL_GANJA,Anonymous observation reported near Viluppuram North Market locality in Viluppuram.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-259,HIGH,68,1
CR-2026-00645,ANON-TN-9F11993D10,2025-12-03 14:53:54,7,Tiruppur,27,Tiruppur South,67,Tiruppur East Sector A,COMMUNITY_CONCERN,SYNTHETIC_MDMA,Anonymous observation reported near Tiruppur East Sector A locality in Tiruppur.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-356,HIGH,79,1
CR-2026-00646,ANON-TN-AD335BE81B,2025-02-18 15:40:32,34,Nagapattinam,136,Nagapattinam North,333,Nagapattinam North Market,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Nagapattinam North Market locality in Nagapattinam.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-7,LOW,91,0
CR-2026-00647,ANON-TN-AF895CBE7B,2026-03-01 07:16:11,2,Coimbatore,6,Coimbatore North,21,Coimbatore East Market,REHAB_NEED,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Coimbatore East Market locality in Coimbatore.,TELEGRAM_BOT,DISMISSED,PROCESSED,DUP-GRP-360,MEDIUM,90,1
CR-2026-00648,ANON-TN-4C1E0A1B7B,2025-02-13 15:42:28,14,Kanniyakumari,58,Kanniyakumari Rural,137,Kanniyakumari South Sector A,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Kanniyakumari South Sector A locality in Kanniyakumari.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-16,HIGH,61,0
CR-2026-00649,ANON-TN-EC57CC44AD,2025-12-19 16:39:14,33,Thiruvarur,133,Thiruvarur South,330,Thiruvarur West Sector A,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Thiruvarur West Sector A locality in Thiruvarur.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-308,MEDIUM,84,0
CR-2026-00650,ANON-TN-E9A6EDBFC0,2025-10-07 10:16:52,19,Cuddalore,75,Cuddalore North,195,Cuddalore West Market,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Cuddalore West Market locality in Cuddalore.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-136,HIGH,55,0
CR-2026-00651,ANON-TN-203364B11B,2025-07-07 14:21:25,33,Thiruvarur,133,Thiruvarur South,325,Thiruvarur South Sector A,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Thiruvarur South Sector A locality in Thiruvarur.,TOLL_FREE_IVR,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-1,MEDIUM,75,0
CR-2026-00652,ANON-TN-28BA6A0A2A,2025-04-27 21:13:23,1,Chennai,2,Chennai South,13,Chennai Rural Market,REHAB_NEED,COMMERCIAL_GANJA,Anonymous observation reported near Chennai Rural Market locality in Chennai.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-231,HIGH,75,0
CR-2026-00653,ANON-TN-EAB69EA8E3,2026-02-03 14:50:14,33,Thiruvarur,133,Thiruvarur South,325,Thiruvarur South Sector A,HEALTH_EMERGENCY,UNKNOWN_CONTRABAND,Anonymous observation reported near Thiruvarur South Sector A locality in Thiruvarur.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-194,MEDIUM,58,0
CR-2026-00654,ANON-TN-E541026252,2025-02-03 17:19:54,6,Tirunelveli,23,Tirunelveli North,60,Tirunelveli East Sector A,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Tirunelveli East Sector A locality in Tirunelveli.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-379,LOW,90,0
CR-2026-00655,ANON-TN-2FDC3165F7,2025-07-24 13:07:14,32,Theni,127,Theni North,316,Theni East Bypass Hub,REHAB_NEED,COMMERCIAL_GANJA,Anonymous observation reported near Theni East Bypass Hub locality in Theni.,TELEGRAM_BOT,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-328,HIGH,85,0
CR-2026-00656,ANON-TN-DB3E65808D,2025-11-09 07:26:59,37,Tirupathur,149,Tirupathur East,361,Tirupathur South Sector A,REHAB_NEED,COMMERCIAL_GANJA,Anonymous observation reported near Tirupathur South Sector A locality in Tirupathur.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-105,MEDIUM,75,0
CR-2026-00657,ANON-TN-9BE0404559,2025-11-14 05:55:12,35,Mayiladuthurai,141,Mayiladuthurai South,347,Mayiladuthurai East Sector A,COMMUNITY_CONCERN,COMMERCIAL_GANJA,Anonymous observation reported near Mayiladuthurai East Sector A locality in Mayiladuthurai.,WEB_PORTAL,CORROBORATED,PROCESSED,DUP-GRP-15,MEDIUM,72,0
CR-2026-00658,ANON-TN-88F0557ECB,2026-05-20 05:47:05,8,Erode,31,Erode East,77,Erode West Sector A,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Erode West Sector A locality in Erode.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-43,HIGH,60,0
CR-2026-00659,ANON-TN-454ECC9F79,2025-02-05 14:31:32,12,Thanjavur,48,Thanjavur East,118,Thanjavur South Sector A,COMMUNITY_CONCERN,UNKNOWN_CONTRABAND,Anonymous observation reported near Thanjavur South Sector A locality in Thanjavur.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-365,HIGH,59,0
CR-2026-00660,ANON-TN-C6F415F77D,2024-10-26 16:19:38,8,Erode,30,Erode South,78,Erode West Market,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Erode West Market locality in Erode.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-70,HIGH,60,0
CR-2026-00661,ANON-TN-33A38BDBFF,2024-10-12 22:37:06,19,Cuddalore,78,Cuddalore West,199,Cuddalore Rural Bypass Hub,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Cuddalore Rural Bypass Hub locality in Cuddalore.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-320,MEDIUM,79,0
CR-2026-00662,ANON-TN-9CC23A0AA7,2025-07-13 00:14:22,29,Sivaganga,114,Sivaganga North,284,Sivaganga South Bypass Hub,REHAB_NEED,CHEMICAL_PRECURSORS,Anonymous observation reported near Sivaganga South Bypass Hub locality in Sivaganga.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-184,HIGH,56,0
CR-2026-00663,ANON-TN-04201272ED,2025-07-26 11:16:59,20,Viluppuram,81,Viluppuram South,203,Viluppuram South Market,COMMUNITY_CONCERN,UNKNOWN_CONTRABAND,Anonymous observation reported near Viluppuram South Market locality in Viluppuram.,TOLL_FREE_IVR,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-121,MEDIUM,90,0
CR-2026-00664,ANON-TN-378BED5956,2026-07-27 06:53:22,35,Mayiladuthurai,142,Mayiladuthurai East,350,Mayiladuthurai West Market,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Mayiladuthurai West Market locality in Mayiladuthurai.,MOBILE_APP,UNVERIFIED,PROCESSED,DUP-GRP-306,MEDIUM,68,1
CR-2026-00665,ANON-TN-CB75047E6D,2025-05-20 11:49:07,9,Vellore,35,Vellore East,80,Vellore North Sector A,REHAB_NEED,CHEMICAL_PRECURSORS,Anonymous observation reported near Vellore North Sector A locality in Vellore.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-189,MEDIUM,67,0
CR-2026-00666,ANON-TN-881DCD64F3,2026-06-12 21:24:17,23,Namakkal,92,Namakkal North,234,Namakkal West Sector A,SUSPECTED_DISTRIBUTION,COMMERCIAL_GANJA,Anonymous observation reported near Namakkal West Sector A locality in Namakkal.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-349,MEDIUM,57,0
CR-2026-00667,ANON-TN-42AA91F6F1,2026-08-15 16:33:47,12,Thanjavur,48,Thanjavur East,115,Thanjavur North Sector A,COMMUNITY_CONCERN,OPIOID_ANALOGUES,Anonymous observation reported near Thanjavur North Sector A locality in Thanjavur.,TELEGRAM_BOT,DISMISSED,PROCESSED,DUP-GRP-6,HIGH,74,0
CR-2026-00668,ANON-TN-28B1D7F9C7,2026-05-20 21:12:52,36,Ranipet,144,Ranipet North,355,Ranipet South Sector A,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Ranipet South Sector A locality in Ranipet.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-5,MEDIUM,61,0
CR-2026-00669,ANON-TN-BC10061508,2024-11-26 18:48:04,23,Namakkal,95,Namakkal West,227,Namakkal North Sector A,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Namakkal North Sector A locality in Namakkal.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-389,LOW,87,0
CR-2026-00670,ANON-TN-3C4839A5A3,2025-04-20 15:50:30,29,Sivaganga,117,Sivaganga West,288,Sivaganga West Market,REHAB_NEED,OPIOID_ANALOGUES,Anonymous observation reported near Sivaganga West Market locality in Sivaganga.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-153,MEDIUM,72,0
CR-2026-00671,ANON-TN-D2C757FD72,2026-06-18 02:13:21,11,Dindigul,43,Dindigul North,113,Dindigul East Market,REHAB_NEED,OPIOID_ANALOGUES,Anonymous observation reported near Dindigul East Market locality in Dindigul.,MOBILE_APP,UNVERIFIED,PROCESSED,DUP-GRP-399,HIGH,58,0
CR-2026-00672,ANON-TN-C3EE2B19E8,2026-05-13 03:47:19,16,Kancheepuram,64,Kancheepuram East,157,Kancheepuram South Market,SUSPECTED_DISTRIBUTION,COMMERCIAL_GANJA,Anonymous observation reported near Kancheepuram South Market locality in Kancheepuram.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-374,LOW,74,0
CR-2026-00673,ANON-TN-70D82CAB37,2025-10-09 19:22:30,21,Kallakurichi,84,Kallakurichi South,213,Kallakurichi East Bypass Hub,COMMUNITY_CONCERN,SYNTHETIC_MDMA,Anonymous observation reported near Kallakurichi East Bypass Hub locality in Kallakurichi.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-207,LOW,65,0
CR-2026-00674,ANON-TN-A11984C069,2025-04-27 08:51:34,27,Perambalur,110,Perambalur East,266,Perambalur North Market,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Perambalur North Market locality in Perambalur.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-22,LOW,75,0
CR-2026-00675,ANON-TN-2BDBCFC4FC,2026-06-23 09:16:48,36,Ranipet,146,Ranipet East,355,Ranipet South Sector A,REHAB_NEED,CHEMICAL_PRECURSORS,Anonymous observation reported near Ranipet South Sector A locality in Ranipet.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-223,LOW,84,0
CR-2026-00676,ANON-TN-E6100B6335,2026-01-19 22:33:09,9,Vellore,33,Vellore North,86,Vellore East Sector A,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Vellore East Sector A locality in Vellore.,MOBILE_APP,UNVERIFIED,PROCESSED,DUP-GRP-357,MEDIUM,58,0
CR-2026-00677,ANON-TN-74E186DBFD,2026-04-08 14:54:39,12,Thanjavur,48,Thanjavur East,117,Thanjavur North Bypass Hub,COMMUNITY_CONCERN,COMMERCIAL_GANJA,Anonymous observation reported near Thanjavur North Bypass Hub locality in Thanjavur.,TELEGRAM_BOT,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-292,LOW,74,0
CR-2026-00678,ANON-TN-D4DEB3C344,2026-03-02 08:36:29,19,Cuddalore,78,Cuddalore West,191,Cuddalore East Sector A,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Cuddalore East Sector A locality in Cuddalore.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-117,HIGH,56,0
CR-2026-00679,ANON-TN-085631F306,2025-01-20 14:24:23,1,Chennai,5,Chennai Rural,14,Chennai Rural Bypass Hub,COMMUNITY_CONCERN,UNKNOWN_CONTRABAND,Anonymous observation reported near Chennai Rural Bypass Hub locality in Chennai.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-222,LOW,63,0
CR-2026-00680,ANON-TN-55BBA06338,2026-03-14 15:55:09,26,Ariyalur,104,Ariyalur North,263,Ariyalur West Sector A,REHAB_NEED,OPIOID_ANALOGUES,Anonymous observation reported near Ariyalur West Sector A locality in Ariyalur.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-9,HIGH,73,0
CR-2026-00681,ANON-TN-1D29BEC65E,2025-03-09 11:40:18,5,Tiruchirappalli,19,Tiruchirappalli South,46,Tiruchirappalli South Sector A,COMMUNITY_CONCERN,SYNTHETIC_MDMA,Anonymous observation reported near Tiruchirappalli South Sector A locality in Tiruchirappalli.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-139,LOW,83,0
CR-2026-00682,ANON-TN-FD017EFE75,2026-02-08 01:46:59,2,Coimbatore,7,Coimbatore South,18,Coimbatore South Sector A,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Coimbatore South Sector A locality in Coimbatore.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-340,LOW,73,0
CR-2026-00683,ANON-TN-A464700F0E,2026-03-17 22:21:31,17,Chengalpattu,71,Chengalpattu Rural,176,Chengalpattu Rural Market,HEALTH_EMERGENCY,UNKNOWN_CONTRABAND,Anonymous observation reported near Chengalpattu Rural Market locality in Chengalpattu.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-76,LOW,58,0
CR-2026-00684,ANON-TN-6237DDCB60,2025-02-03 07:11:05,21,Kallakurichi,83,Kallakurichi North,217,Kallakurichi Rural Market,COMMUNITY_CONCERN,SYNTHETIC_MDMA,Anonymous observation reported near Kallakurichi Rural Market locality in Kallakurichi.,WEB_PORTAL,CORROBORATED,PROCESSED,DUP-GRP-127,MEDIUM,86,0
CR-2026-00685,ANON-TN-5F61743C83,2025-01-07 17:18:30,12,Thanjavur,48,Thanjavur East,121,Thanjavur East Market,REHAB_NEED,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Thanjavur East Market locality in Thanjavur.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-129,HIGH,77,0
CR-2026-00686,ANON-TN-F904CC07DA,2025-10-15 21:03:04,15,Tenkasi,59,Tenkasi North,150,Tenkasi South Market,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Tenkasi South Market locality in Tenkasi.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-89,LOW,71,0
CR-2026-00687,ANON-TN-571D6AFC0B,2026-01-09 01:30:32,34,Nagapattinam,136,Nagapattinam North,342,Nagapattinam West Bypass Hub,COMMUNITY_CONCERN,OPIOID_ANALOGUES,Anonymous observation reported near Nagapattinam West Bypass Hub locality in Nagapattinam.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-9,MEDIUM,92,1
CR-2026-00688,ANON-TN-6AA049327A,2025-11-12 14:34:28,12,Thanjavur,48,Thanjavur East,121,Thanjavur East Market,HEALTH_EMERGENCY,UNKNOWN_CONTRABAND,Anonymous observation reported near Thanjavur East Market locality in Thanjavur.,TELEGRAM_BOT,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-162,HIGH,75,0
CR-2026-00689,ANON-TN-ACFACAF3C3,2026-05-22 14:57:45,26,Ariyalur,105,Ariyalur South,263,Ariyalur West Sector A,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Ariyalur West Sector A locality in Ariyalur.,TELEGRAM_BOT,DISMISSED,PROCESSED,DUP-GRP-118,HIGH,79,0
CR-2026-00690,ANON-TN-72425EFE74,2026-03-01 14:58:14,4,Salem,15,Salem East,34,Salem North Bypass Hub,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Salem North Bypass Hub locality in Salem.,TOLL_FREE_IVR,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-125,LOW,82,0
CR-2026-00691,ANON-TN-7F24534F90,2025-04-16 01:18:47,32,Theni,130,Theni West,310,Theni North Sector A,COMMUNITY_CONCERN,COMMERCIAL_GANJA,Anonymous observation reported near Theni North Sector A locality in Theni.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-309,HIGH,72,0
CR-2026-00692,ANON-TN-5426AA3187,2026-03-17 16:30:03,33,Thiruvarur,132,Thiruvarur North,325,Thiruvarur South Sector A,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Thiruvarur South Sector A locality in Thiruvarur.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-261,HIGH,78,0
CR-2026-00693,ANON-TN-044BB51305,2026-08-19 20:26:42,20,Viluppuram,82,Viluppuram East,202,Viluppuram South Sector A,REHAB_NEED,UNKNOWN_CONTRABAND,Anonymous observation reported near Viluppuram South Sector A locality in Viluppuram.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-106,HIGH,64,0
CR-2026-00694,ANON-TN-14F535CDD8,2025-09-09 07:47:15,32,Theni,131,Theni Rural,314,Theni East Sector A,REHAB_NEED,CHEMICAL_PRECURSORS,Anonymous observation reported near Theni East Sector A locality in Theni.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-375,MEDIUM,90,0
CR-2026-00695,ANON-TN-935AB31CF2,2026-01-12 10:12:16,9,Vellore,34,Vellore South,80,Vellore North Sector A,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Vellore North Sector A locality in Vellore.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-383,LOW,69,1
CR-2026-00696,ANON-TN-6BA91187BC,2024-12-14 10:50:59,4,Salem,17,Salem Rural,42,Salem Rural Market,HEALTH_EMERGENCY,SYNTHETIC_MDMA,Anonymous observation reported near Salem Rural Market locality in Salem.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-231,LOW,62,0
CR-2026-00697,ANON-TN-46B830F486,2026-04-14 21:41:11,32,Theni,129,Theni East,310,Theni North Sector A,REHAB_NEED,OPIOID_ANALOGUES,Anonymous observation reported near Theni North Sector A locality in Theni.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-62,LOW,61,0
CR-2026-00698,ANON-TN-914E4107F6,2026-01-31 19:34:49,36,Ranipet,146,Ranipet East,354,Ranipet North Bypass Hub,COMMUNITY_CONCERN,COMMERCIAL_GANJA,Anonymous observation reported near Ranipet North Bypass Hub locality in Ranipet.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-295,MEDIUM,84,0
CR-2026-00699,ANON-TN-C5CB71747A,2026-02-12 18:28:44,35,Mayiladuthurai,142,Mayiladuthurai East,350,Mayiladuthurai West Market,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Mayiladuthurai West Market locality in Mayiladuthurai.,TOLL_FREE_IVR,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-393,LOW,71,0
CR-2026-00700,ANON-TN-A2FC6E86C7,2025-06-19 13:05:38,2,Coimbatore,7,Coimbatore South,15,Coimbatore North Sector A,SUSPECTED_DISTRIBUTION,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Coimbatore North Sector A locality in Coimbatore.,TELEGRAM_BOT,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-118,MEDIUM,84,0
CR-2026-00701,ANON-TN-58BE43ED13,2026-06-22 21:57:45,4,Salem,14,Salem South,41,Salem Rural Sector A,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Salem Rural Sector A locality in Salem.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-388,LOW,88,0
CR-2026-00702,ANON-TN-3C16E3238D,2025-01-01 18:00:36,21,Kallakurichi,87,Kallakurichi Rural,214,Kallakurichi West Sector A,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Kallakurichi West Sector A locality in Kallakurichi.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-290,HIGH,67,0
CR-2026-00703,ANON-TN-EEB4EE0FCB,2026-01-29 06:03:13,17,Chengalpattu,69,Chengalpattu East,173,Chengalpattu West Sector A,REHAB_NEED,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Chengalpattu West Sector A locality in Chengalpattu.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-35,MEDIUM,82,0
CR-2026-00704,ANON-TN-FFBBC27CDE,2025-03-08 16:32:43,28,Pudukkottai,113,Pudukkottai East,273,Pudukkottai North Sector A,COMMUNITY_CONCERN,SYNTHETIC_MDMA,Anonymous observation reported near Pudukkottai North Sector A locality in Pudukkottai.,TELEGRAM_BOT,DISMISSED,PROCESSED,DUP-GRP-281,MEDIUM,65,1
CR-2026-00705,ANON-TN-0E4610B67D,2026-02-06 03:19:53,36,Ranipet,144,Ranipet North,354,Ranipet North Bypass Hub,COMMUNITY_CONCERN,SYNTHETIC_MDMA,Anonymous observation reported near Ranipet North Bypass Hub locality in Ranipet.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-189,MEDIUM,77,0
CR-2026-00706,ANON-TN-8198DF74B0,2025-04-02 01:57:53,4,Salem,15,Salem East,36,Salem South Market,HEALTH_EMERGENCY,COMMERCIAL_GANJA,Anonymous observation reported near Salem South Market locality in Salem.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-188,HIGH,73,0
CR-2026-00707,ANON-TN-3E01116884,2025-04-03 23:27:55,35,Mayiladuthurai,143,Mayiladuthurai West,350,Mayiladuthurai West Market,COMMUNITY_CONCERN,OPIOID_ANALOGUES,Anonymous observation reported near Mayiladuthurai West Market locality in Mayiladuthurai.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-108,MEDIUM,72,0
CR-2026-00708,ANON-TN-8BC9606B4C,2025-10-12 23:14:42,28,Pudukkottai,112,Pudukkottai South,276,Pudukkottai South Market,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Pudukkottai South Market locality in Pudukkottai.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-309,HIGH,88,0
CR-2026-00709,ANON-TN-7663215D49,2025-01-22 07:38:53,38,Tiruvannamalai,151,Tiruvannamalai South,370,Tiruvannamalai East Sector A,SUSPECTED_DISTRIBUTION,COMMERCIAL_GANJA,Anonymous observation reported near Tiruvannamalai East Sector A locality in Tiruvannamalai.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-390,HIGH,59,0
CR-2026-00710,ANON-TN-A65B47BA9C,2026-01-07 04:45:43,14,Kanniyakumari,57,Kanniyakumari West,135,Kanniyakumari North Market,REHAB_NEED,CHEMICAL_PRECURSORS,Anonymous observation reported near Kanniyakumari North Market locality in Kanniyakumari.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-254,LOW,74,1
CR-2026-00711,ANON-TN-79B0D90C25,2025-07-06 20:52:42,23,Namakkal,92,Namakkal North,231,Namakkal South Bypass Hub,HEALTH_EMERGENCY,SYNTHETIC_MDMA,Anonymous observation reported near Namakkal South Bypass Hub locality in Namakkal.,WEB_PORTAL,CORROBORATED,PROCESSED,DUP-GRP-255,HIGH,92,0
CR-2026-00712,ANON-TN-8E6D6FE88C,2024-10-24 13:15:59,32,Theni,131,Theni Rural,316,Theni East Bypass Hub,HEALTH_EMERGENCY,SYNTHETIC_MDMA,Anonymous observation reported near Theni East Bypass Hub locality in Theni.,TOLL_FREE_IVR,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-100,MEDIUM,91,0
CR-2026-00713,ANON-TN-3973FA8E3E,2026-05-27 04:40:17,5,Tiruchirappalli,18,Tiruchirappalli North,50,Tiruchirappalli East Bypass Hub,SUSPECTED_DISTRIBUTION,CHEMICAL_PRECURSORS,Anonymous observation reported near Tiruchirappalli East Bypass Hub locality in Tiruchirappalli.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-154,MEDIUM,80,0
CR-2026-00714,ANON-TN-47A32087AE,2026-06-08 21:52:20,13,Thoothukudi,51,Thoothukudi East,122,Thoothukudi North Sector A,COMMUNITY_CONCERN,UNKNOWN_CONTRABAND,Anonymous observation reported near Thoothukudi North Sector A locality in Thoothukudi.,MOBILE_APP,UNVERIFIED,PROCESSED,DUP-GRP-163,LOW,87,0
