health_record_id,reporting_period,district_id,district_name,facility_type,aggregate_signal_type,primary_category,aggregate_patient_count,confidence_score
HR-2026-00892,2025-08-08 05:00:05,32,Theni,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,10,72
HR-2026-00893,2025-07-23 05:22:13,4,Salem,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,6,89
HR-2026-00894,2025-12-02 17:22:09,18,Tiruvallur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,10,87
HR-2026-00895,2026-08-13 02:20:22,23,Namakkal,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,11,89
HR-2026-00896,2025-05-16 20:04:43,15,Tenkasi,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,15,80
HR-2026-00897,2026-04-13 06:24:59,36,Ranipet,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,10,70
HR-2026-00898,2025-02-22 16:01:52,9,Vellore,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,10,79
HR-2026-00899,2025-06-23 12:16:05,22,Dharmapuri,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,1,80
HR-2026-00900,2024-10-29 19:17:12,13,Thoothukudi,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,15,80
HR-2026-00901,2024-12-20 13:18:51,11,Dindigul,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,3,93
HR-2026-00902,2025-05-07 01:44:50,1,Chennai,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,6,80
HR-2026-00903,2025-08-27 01:26:01,14,Kanniyakumari,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,2,77
HR-2026-00904,2025-09-05 04:06:57,35,Mayiladuthurai,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,6,94
HR-2026-00905,2024-12-27 07:17:44,15,Tenkasi,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,2,79
HR-2026-00906,2025-12-03 09:43:27,20,Viluppuram,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,8,87
HR-2026-00907,2025-05-31 06:52:27,9,Vellore,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,11,70
HR-2026-00908,2025-08-22 03:06:41,24,Nilgiris,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,12,75
HR-2026-00909,2025-01-14 00:02:14,11,Dindigul,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,9,85
HR-2026-00910,2025-10-09 10:27:19,10,Krishnagiri,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,6,88
HR-2026-00911,2024-11-13 19:07:03,1,Chennai,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,3,80
HR-2026-00912,2026-02-23 01:08:13,28,Pudukkottai,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,4,78
HR-2026-00913,2026-07-13 16:02:02,26,Ariyalur,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,11,80
HR-2026-00914,2025-12-05 00:08:25,32,Theni,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,4,88
HR-2026-00915,2024-12-16 07:13:34,35,Mayiladuthurai,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,3,75
HR-2026-00916,2025-09-29 16:34:50,21,Kallakurichi,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,5,80
HR-2026-00917,2025-12-29 16:12:24,18,Tiruvallur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,8,87
HR-2026-00918,2025-04-21 09:32:04,23,Namakkal,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,7,77
HR-2026-00919,2026-04-06 13:59:59,2,Coimbatore,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,10,82
HR-2026-00920,2026-07-31 04:08:17,29,Sivaganga,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,5,82
HR-2026-00921,2026-04-30 15:10:53,25,Karur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,14,87
HR-2026-00922,2024-10-05 03:59:18,31,Virudhunagar,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,3,71
HR-2026-00923,2026-03-19 23:35:26,30,Ramanathapuram,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,10,73
HR-2026-00924,2026-03-31 16:02:28,5,Tiruchirappalli,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,6,81
HR-2026-00925,2025-09-03 03:59:59,1,Chennai,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,13,90
HR-2026-00926,2026-04-30 16:50:30,33,Thiruvarur,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,11,77
HR-2026-00927,2026-01-13 03:54:52,19,Cuddalore,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,5,78
HR-2026-00928,2025-09-21 19:06:10,30,Ramanathapuram,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,10,93
HR-2026-00929,2025-12-12 14:01:16,19,Cuddalore,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,11,80
HR-2026-00930,2026-03-14 19:16:17,4,Salem,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,1,94
HR-2026-00931,2025-07-21 15:24:50,26,Ariyalur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,7,84
HR-2026-00932,2026-08-19 10:42:49,22,Dharmapuri,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,2,89
HR-2026-00933,2025-03-01 05:25:11,6,Tirunelveli,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,6,78
HR-2026-00934,2025-12-18 15:54:05,21,Kallakurichi,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,9,71
HR-2026-00935,2026-02-08 12:08:45,28,Pudukkottai,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,1,88
HR-2026-00936,2025-11-27 12:00:17,26,Ariyalur,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,1,76
HR-2026-00937,2025-01-29 12:37:30,30,Ramanathapuram,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,14,88
HR-2026-00938,2025-08-18 18:58:26,24,Nilgiris,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,2,91
HR-2026-00939,2026-05-15 19:37:36,29,Sivaganga,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,14,90
HR-2026-00940,2025-12-10 18:23:17,35,Mayiladuthurai,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,13,87
HR-2026-00941,2025-08-13 14:27:58,14,Kanniyakumari,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,13,93
HR-2026-00942,2025-06-13 12:46:22,37,Tirupathur,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,13,78
HR-2026-00943,2024-11-29 04:01:33,5,Tiruchirappalli,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,10,84
HR-2026-00944,2025-02-08 15:41:27,2,Coimbatore,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,8,84
HR-2026-00945,2025-08-10 20:01:58,34,Nagapattinam,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,9,77
HR-2026-00946,2025-03-03 08:11:19,31,Virudhunagar,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,14,92
HR-2026-00947,2026-04-07 11:05:18,10,Krishnagiri,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,6,76
HR-2026-00948,2025-07-20 16:16:43,18,Tiruvallur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,14,85
HR-2026-00949,2025-12-26 10:23:16,18,Tiruvallur,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,6,78
HR-2026-00950,2026-01-20 02:13:43,1,Chennai,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,7,86
HR-2026-00951,2024-10-16 14:51:35,30,Ramanathapuram,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,7,88
HR-2026-00952,2026-05-05 20:23:16,34,Nagapattinam,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,12,88
HR-2026-00953,2025-12-02 12:11:16,28,Pudukkottai,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,10,88
HR-2026-00954,2025-07-02 13:54:56,3,Madurai,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,4,89
HR-2026-00955,2026-07-05 07:08:33,37,Tirupathur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,14,71
HR-2026-00956,2026-07-13 07:05:02,15,Tenkasi,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,12,79
HR-2026-00957,2025-09-01 15:14:56,23,Namakkal,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,14,81
HR-2026-00958,2024-11-04 14:46:27,2,Coimbatore,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,5,75
HR-2026-00959,2025-03-26 01:24:13,26,Ariyalur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,8,84
HR-2026-00960,2025-09-21 22:14:48,15,Tenkasi,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,7,78
HR-2026-00961,2024-10-21 14:53:05,18,Tiruvallur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,13,70
HR-2026-00962,2024-10-20 01:52:36,30,Ramanathapuram,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,5,83
HR-2026-00963,2024-10-28 01:40:09,28,Pudukkottai,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,9,78
HR-2026-00964,2024-10-15 16:45:24,26,Ariyalur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,8,83
HR-2026-00965,2024-11-08 19:49:02,36,Ranipet,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,6,90
HR-2026-00966,2025-06-27 02:13:47,6,Tirunelveli,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,8,76
HR-2026-00967,2024-10-30 03:58:00,3,Madurai,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,6,70
HR-2026-00968,2026-04-25 13:45:57,29,Sivaganga,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,2,81
HR-2026-00969,2025-10-11 01:29:20,31,Virudhunagar,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,11,73
HR-2026-00970,2025-05-09 01:41:10,20,Viluppuram,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,2,74
HR-2026-00971,2025-05-03 21:10:33,18,Tiruvallur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,7,81
HR-2026-00972,2026-04-03 01:45:08,9,Vellore,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,7,76
HR-2026-00973,2025-02-25 01:38:06,17,Chengalpattu,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,8,78
HR-2026-00974,2024-10-02 20:00:06,23,Namakkal,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,2,72
HR-2026-00975,2025-10-27 02:03:23,29,Sivaganga,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,15,76
HR-2026-00976,2026-03-16 03:11:21,6,Tirunelveli,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,15,91
HR-2026-00977,2025-04-26 18:23:27,34,Nagapattinam,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,4,72
HR-2026-00978,2025-03-12 06:57:44,3,Madurai,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,15,81
HR-2026-00979,2025-01-04 16:15:15,19,Cuddalore,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,7,83
HR-2026-00980,2025-01-03 13:33:16,25,Karur,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,1,83
HR-2026-00981,2026-08-16 10:16:32,4,Salem,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,10,90
HR-2026-00982,2025-05-27 08:22:43,11,Dindigul,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,12,71
HR-2026-00983,2026-08-05 09:19:08,14,Kanniyakumari,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,1,85
HR-2026-00984,2025-04-30 14:12:06,24,Nilgiris,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,7,71
HR-2026-00985,2026-03-15 15:41:58,32,Theni,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,1,94
HR-2026-00986,2025-05-06 12:55:32,6,Tirunelveli,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,1,75
HR-2026-00987,2025-04-23 13:18:10,16,Kancheepuram,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,15,91
HR-2026-00988,2024-11-22 21:53:44,21,Kallakurichi,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,6,88
HR-2026-00989,2026-05-10 17:04:36,2,Coimbatore,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,7,80
HR-2026-00990,2026-05-20 16:10:55,33,Thiruvarur,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,6,84
HR-2026-00991,2025-09-27 04:07:39,4,Salem,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,14,83
HR-2026-00992,2025-01-16 01:32:18,37,Tirupathur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,3,81
HR-2026-00993,2026-02-09 07:23:10,6,Tirunelveli,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,12,85
HR-2026-00994,2026-02-16 11:56:00,15,Tenkasi,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,11,83
HR-2026-00995,2026-04-17 11:38:58,12,Thanjavur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,13,80
HR-2026-00996,2025-03-11 06:07:52,13,Thoothukudi,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,1,91
HR-2026-00997,2024-12-04 07:38:30,23,Namakkal,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,12,81
HR-2026-00998,2024-10-17 12:46:43,26,Ariyalur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,12,91
HR-2026-00999,2025-03-16 23:47:18,11,Dindigul,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,13,82
HR-2026-01000,2024-10-10 12:08:54,29,Sivaganga,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,4,77
