fir_number,station_id,station_name,district_id,district_name,fir_date,offense_section,drug_category,quantity_band,investigation_status,confidence_score
FIR-MDU-2025-0701,11,Madurai Town PS 2,3,Madurai,2026-02-15 14:31:51,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,90
FIR-THI-2025-0702,140,Theni Town PS 3,32,Theni,2026-02-07 21:38:36,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,PENDING_TRIAL,96
FIR-CBE-2025-0703,5,Coimbatore Town PS 2,2,Coimbatore,2026-04-09 01:30:00,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,PENDING_TRIAL,98
FIR-TIN-2025-0704,26,Tirunelveli Town PS 3,6,Tirunelveli,2026-02-15 13:20:40,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,98
FIR-MYD-2025-0705,152,Mayiladuthurai Town PS 2,35,Mayiladuthurai,2026-01-11 12:55:52,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,88
FIR-TUT-2025-0706,53,Thoothukudi Town PS 6,13,Thoothukudi,2025-01-24 02:52:49,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,94
FIR-NGP-2026-0707,148,Nagapattinam Town PS 2,34,Nagapattinam,2026-06-04 22:26:37,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,86
FIR-DGL-2025-0708,42,Dindigul Town PS 3,11,Dindigul,2025-03-10 08:29:54,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,99
FIR-TNJ-2026-0709,45,Thanjavur Town PS 2,12,Thanjavur,2025-01-22 19:25:01,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,99
FIR-KRR-2025-0710,107,Karur Town PS 1,25,Karur,2025-03-25 03:50:49,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,91
FIR-RMD-2026-0711,128,Ramanathapuram Town PS 2,30,Ramanathapuram,2025-06-07 20:37:22,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,CHARGESHEET_FILED,98
FIR-PBL-2026-0712,117,Perambalur Town PS 4,27,Perambalur,2025-08-30 19:08:21,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,90
FIR-TIN-2026-0713,27,Tirunelveli Town PS 4,6,Tirunelveli,2026-01-23 17:47:10,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,91
FIR-VEL-2026-0714,36,Vellore Town PS 3,9,Vellore,2026-07-12 21:21:54,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,89
FIR-PDK-2025-0715,118,Pudukkottai Town PS 1,28,Pudukkottai,2025-05-29 22:26:50,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,97
FIR-VEL-2026-0716,34,Vellore Town PS 1,9,Vellore,2025-11-25 03:08:26,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,PENDING_TRIAL,93
FIR-THI-2026-0717,140,Theni Town PS 3,32,Theni,2025-01-18 19:50:06,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,88
FIR-THI-2026-0718,139,Theni Town PS 2,32,Theni,2026-02-28 07:09:32,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,93
FIR-TVR-2025-0719,142,Thiruvarur Town PS 2,33,Thiruvarur,2025-02-15 18:35:31,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,97
FIR-ERD-2026-0720,33,Erode Town PS 3,8,Erode,2025-05-22 02:24:08,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,CHARGESHEET_FILED,99
FIR-SLM-2026-0721,15,Salem Town PS 2,4,Salem,2026-02-05 17:24:10,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,89
FIR-KRR-2025-0722,109,Karur Town PS 3,25,Karur,2026-03-29 06:33:56,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,99
FIR-CGL-2026-0723,74,Chengalpattu Town PS 5,17,Chengalpattu,2026-03-08 10:53:58,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,CHARGESHEET_FILED,86
FIR-KCP-2025-0724,66,Kancheepuram Town PS 2,16,Kancheepuram,2026-03-01 12:30:31,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,UNDER_INVESTIGATION,93
FIR-TSI-2025-0725,62,Tenkasi Town PS 3,15,Tenkasi,2026-02-24 20:08:09,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,88
FIR-TVM-2025-0726,168,Tiruvannamalai Town PS 4,38,Tiruvannamalai,2026-01-09 12:59:18,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,99
FIR-KRR-2026-0727,108,Karur Town PS 2,25,Karur,2025-05-23 12:13:39,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,PENDING_TRIAL,85
FIR-KCP-2025-0728,65,Kancheepuram Town PS 1,16,Kancheepuram,2025-07-23 12:38:44,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,86
FIR-CGL-2026-0729,70,Chengalpattu Town PS 1,17,Chengalpattu,2025-08-20 11:54:04,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,UNDER_INVESTIGATION,88
FIR-MYD-2025-0730,151,Mayiladuthurai Town PS 1,35,Mayiladuthurai,2025-08-04 11:51:09,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,UNDER_INVESTIGATION,94
FIR-DPI-2025-0731,97,Dharmapuri Town PS 5,22,Dharmapuri,2026-08-16 04:44:41,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,PENDING_TRIAL,92
FIR-KCP-2025-0732,68,Kancheepuram Town PS 4,16,Kancheepuram,2025-10-05 12:52:09,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,97
FIR-RNP-2025-0733,160,Ranipet Town PS 5,36,Ranipet,2025-05-16 17:46:24,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,PENDING_TRIAL,93
FIR-NIL-2026-0734,104,Nilgiris Town PS 2,24,Nilgiris,2024-12-23 13:11:28,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,97
FIR-KKI-2025-0735,59,Kanniyakumari Town PS 6,14,Kanniyakumari,2024-12-02 06:01:35,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,PENDING_TRIAL,96
FIR-DGL-2026-0736,43,Dindigul Town PS 4,11,Dindigul,2025-10-19 05:52:55,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,94
FIR-DGL-2026-0737,43,Dindigul Town PS 4,11,Dindigul,2025-06-06 20:16:30,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,94
FIR-KCP-2026-0738,69,Kancheepuram Town PS 5,16,Kancheepuram,2025-12-09 13:11:06,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,94
FIR-PBL-2026-0739,114,Perambalur Town PS 1,27,Perambalur,2025-06-09 00:03:51,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,97
FIR-ARI-2026-0740,111,Ariyalur Town PS 2,26,Ariyalur,2025-02-09 12:40:03,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,PENDING_TRIAL,90
FIR-MYD-2026-0741,153,Mayiladuthurai Town PS 3,35,Mayiladuthurai,2025-09-29 02:02:53,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,93
FIR-KKI-2026-0742,55,Kanniyakumari Town PS 2,14,Kanniyakumari,2024-12-01 06:31:42,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,PENDING_TRIAL,88
FIR-TPR-2025-0743,30,Tiruppur Town PS 3,7,Tiruppur,2025-01-22 17:11:35,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,96
FIR-TVR-2025-0744,143,Thiruvarur Town PS 3,33,Thiruvarur,2026-06-09 10:13:56,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,99
FIR-PBL-2025-0745,115,Perambalur Town PS 2,27,Perambalur,2025-02-08 08:33:48,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,94
FIR-ARI-2026-0746,113,Ariyalur Town PS 4,26,Ariyalur,2026-08-15 07:54:18,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,94
FIR-DPI-2026-0747,94,Dharmapuri Town PS 2,22,Dharmapuri,2026-02-12 09:55:35,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,PENDING_TRIAL,91
FIR-TVM-2025-0748,165,Tiruvannamalai Town PS 1,38,Tiruvannamalai,2024-11-25 23:22:15,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,89
FIR-KRR-2025-0749,108,Karur Town PS 2,25,Karur,2025-03-03 07:02:18,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,87
FIR-ERD-2026-0750,33,Erode Town PS 3,8,Erode,2025-06-17 17:03:25,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,86
FIR-TLR-2025-0751,77,Tiruvallur Town PS 3,18,Tiruvallur,2024-10-24 20:46:12,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,86
FIR-DGL-2025-0752,42,Dindigul Town PS 3,11,Dindigul,2024-09-27 12:15:54,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,85
FIR-CUD-2025-0753,79,Cuddalore Town PS 2,19,Cuddalore,2026-01-13 11:46:50,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,UNDER_INVESTIGATION,97
FIR-TVM-2026-0754,165,Tiruvannamalai Town PS 1,38,Tiruvannamalai,2024-11-01 19:11:48,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,99
FIR-NMK-2025-0755,101,Namakkal Town PS 4,23,Namakkal,2025-05-04 23:04:45,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,95
FIR-TPR_N-2025-0756,164,Tirupathur Town PS 4,37,Tirupathur,2025-10-20 19:16:10,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,93
FIR-SLM-2026-0757,15,Salem Town PS 2,4,Salem,2025-12-30 08:03:05,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,PENDING_TRIAL,94
FIR-CHN-2025-0758,3,Chennai Town PS 3,1,Chennai,2025-10-24 07:46:06,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,96
FIR-TLR-2026-0759,75,Tiruvallur Town PS 1,18,Tiruvallur,2025-09-11 00:09:41,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,92
FIR-NMK-2025-0760,100,Namakkal Town PS 3,23,Namakkal,2026-06-26 03:52:06,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,CHARGESHEET_FILED,91
FIR-KLK-2025-0761,91,Kallakurichi Town PS 5,21,Kallakurichi,2026-06-02 10:16:37,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,92
FIR-SVG-2026-0762,124,Sivaganga Town PS 2,29,Sivaganga,2024-12-14 08:17:26,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,96
FIR-CGL-2026-0763,73,Chengalpattu Town PS 4,17,Chengalpattu,2025-07-26 12:10:27,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,PENDING_TRIAL,90
FIR-NGP-2025-0764,150,Nagapattinam Town PS 4,34,Nagapattinam,2026-03-10 00:19:00,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,PENDING_TRIAL,99
FIR-KCP-2026-0765,69,Kancheepuram Town PS 5,16,Kancheepuram,2025-12-03 08:21:16,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,86
FIR-KKI-2026-0766,54,Kanniyakumari Town PS 1,14,Kanniyakumari,2025-08-18 13:26:29,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,86
FIR-THI-2025-0767,140,Theni Town PS 3,32,Theni,2026-04-26 19:39:48,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,96
FIR-DGL-2026-0768,40,Dindigul Town PS 1,11,Dindigul,2025-06-20 19:26:06,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,90
FIR-TNJ-2025-0769,47,Thanjavur Town PS 4,12,Thanjavur,2025-06-28 08:13:28,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,94
FIR-TPJ-2026-0770,21,Tiruchirappalli Town PS 4,5,Tiruchirappalli,2025-03-17 06:37:57,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,CHARGESHEET_FILED,93
FIR-TUT-2025-0771,49,Thoothukudi Town PS 2,13,Thoothukudi,2025-08-23 03:33:04,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,90
FIR-KRI-2026-0772,39,Krishnagiri Town PS 3,10,Krishnagiri,2025-04-10 21:24:27,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,93
FIR-VLP-2026-0773,86,Viluppuram Town PS 3,20,Viluppuram,2025-09-12 01:51:48,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,PENDING_TRIAL,94
FIR-NGP-2026-0774,150,Nagapattinam Town PS 4,34,Nagapattinam,2025-06-16 23:20:02,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,96
FIR-KCP-2026-0775,67,Kancheepuram Town PS 3,16,Kancheepuram,2025-06-12 23:15:16,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,CHARGESHEET_FILED,88
FIR-CBE-2025-0776,6,Coimbatore Town PS 3,2,Coimbatore,2025-04-24 13:38:00,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,85
FIR-KKI-2025-0777,54,Kanniyakumari Town PS 1,14,Kanniyakumari,2025-01-27 03:35:14,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,93
FIR-NIL-2026-0778,104,Nilgiris Town PS 2,24,Nilgiris,2025-11-30 16:26:31,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,PENDING_TRIAL,90
FIR-MYD-2025-0779,153,Mayiladuthurai Town PS 3,35,Mayiladuthurai,2025-07-27 00:32:02,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,CHARGESHEET_FILED,91
FIR-VEL-2026-0780,35,Vellore Town PS 2,9,Vellore,2025-09-23 22:47:56,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,85
FIR-KKI-2025-0781,56,Kanniyakumari Town PS 3,14,Kanniyakumari,2026-07-30 16:20:55,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,99
FIR-MDU-2026-0782,12,Madurai Town PS 3,3,Madurai,2026-02-07 00:12:39,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,97
FIR-MYD-2025-0783,152,Mayiladuthurai Town PS 2,35,Mayiladuthurai,2024-10-03 10:23:06,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,99
FIR-SVG-2026-0784,125,Sivaganga Town PS 3,29,Sivaganga,2025-04-10 08:46:25,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,98
FIR-CBE-2026-0785,7,Coimbatore Town PS 4,2,Coimbatore,2025-06-25 08:31:08,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,95
FIR-TVM-2026-0786,167,Tiruvannamalai Town PS 3,38,Tiruvannamalai,2025-11-02 10:11:50,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,89
FIR-CUD-2026-0787,81,Cuddalore Town PS 4,19,Cuddalore,2025-09-28 22:23:57,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,93
FIR-THI-2025-0788,138,Theni Town PS 1,32,Theni,2025-03-30 12:23:21,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,CHARGESHEET_FILED,94
FIR-ARI-2025-0789,111,Ariyalur Town PS 2,26,Ariyalur,2025-10-16 08:43:54,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,90
FIR-ARI-2025-0790,111,Ariyalur Town PS 2,26,Ariyalur,2024-12-05 17:31:22,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,89
FIR-VLP-2025-0791,85,Viluppuram Town PS 2,20,Viluppuram,2025-03-05 11:17:37,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,PENDING_TRIAL,85
FIR-KLK-2026-0792,88,Kallakurichi Town PS 2,21,Kallakurichi,2025-04-04 00:07:47,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,PENDING_TRIAL,86
FIR-NGP-2026-0793,147,Nagapattinam Town PS 1,34,Nagapattinam,2025-08-05 10:22:42,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,92
FIR-SLM-2026-0794,14,Salem Town PS 1,4,Salem,2025-09-05 14:30:59,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,90
FIR-CGL-2026-0795,73,Chengalpattu Town PS 4,17,Chengalpattu,2025-09-17 15:23:10,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,85
FIR-TNJ-2025-0796,46,Thanjavur Town PS 3,12,Thanjavur,2024-10-14 01:03:47,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,UNDER_INVESTIGATION,89
FIR-TLR-2025-0797,77,Tiruvallur Town PS 3,18,Tiruvallur,2025-07-29 08:05:19,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,96
FIR-TNJ-2026-0798,44,Thanjavur Town PS 1,12,Thanjavur,2026-02-09 19:24:37,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,91
FIR-CHN-2026-0799,2,Chennai Town PS 2,1,Chennai,2025-10-09 11:05:27,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,PENDING_TRIAL,94
FIR-TUT-2026-0800,51,Thoothukudi Town PS 4,13,Thoothukudi,2025-03-29 19:59:55,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,97
FIR-ERD-2026-0801,31,Erode Town PS 1,8,Erode,2026-01-16 22:12:07,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,93
FIR-RNP-2025-0802,158,Ranipet Town PS 3,36,Ranipet,2026-04-12 19:39:32,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,PENDING_TRIAL,96
FIR-TPJ-2025-0803,20,Tiruchirappalli Town PS 3,5,Tiruchirappalli,2026-04-06 05:54:23,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,91
FIR-MYD-2026-0804,154,Mayiladuthurai Town PS 4,35,Mayiladuthurai,2025-09-17 04:51:04,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,89
FIR-TUT-2025-0805,53,Thoothukudi Town PS 6,13,Thoothukudi,2025-01-13 19:29:46,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,PENDING_TRIAL,89
FIR-KRR-2025-0806,108,Karur Town PS 2,25,Karur,2025-03-07 09:53:52,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,87
FIR-TPR-2025-0807,29,Tiruppur Town PS 2,7,Tiruppur,2026-05-09 18:12:06,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,98
FIR-PDK-2026-0808,122,Pudukkottai Town PS 5,28,Pudukkottai,2024-10-27 11:44:27,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,89
FIR-TPJ-2026-0809,20,Tiruchirappalli Town PS 3,5,Tiruchirappalli,2025-04-19 01:54:00,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,94
FIR-ERD-2026-0810,31,Erode Town PS 1,8,Erode,2026-04-05 23:22:20,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,86
FIR-NGP-2025-0811,150,Nagapattinam Town PS 4,34,Nagapattinam,2025-07-01 09:46:58,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,96
FIR-TIN-2025-0812,25,Tirunelveli Town PS 2,6,Tirunelveli,2025-09-04 13:40:53,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,97
FIR-DGL-2025-0813,41,Dindigul Town PS 2,11,Dindigul,2025-09-21 06:06:09,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,89
FIR-VLP-2025-0814,84,Viluppuram Town PS 1,20,Viluppuram,2025-01-05 22:45:18,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,90
FIR-ERD-2026-0815,31,Erode Town PS 1,8,Erode,2026-02-27 08:14:57,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,99
FIR-TPR-2025-0816,30,Tiruppur Town PS 3,7,Tiruppur,2025-07-29 22:20:26,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,92
FIR-KKI-2025-0817,59,Kanniyakumari Town PS 6,14,Kanniyakumari,2025-08-25 05:25:12,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,95
